STT,Thực thể nguồn (Source),Loại nguồn (Type),Mã CUI nguồn,Chỉ số nguồn (Attributes),Quan hệ lâm sàng (Relation),Thực thể đích (Target),Loại đích (Type),Mã CUI đích,Chỉ số đích (Attributes),Bằng chứng văn bản gốc (Evidence Span),Tài liệu nguồn
99,PaO2 tại mực nước biển <= 68 mmHg,Measurement,Chưa có,Thông số: PaO2 tại mực nước biển; Giá trị: <=68 mmHg,Xác định ngưỡng chẩn đoán cho,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,"Tất cả bệnh nhân COPD với PaO2 <= 68 mmHg ở mực nước biển, tăng Khí carbonic, thiếu máu đáng kể (Hemtocrit < 30), hoặc có bệnh tim mạch hoặc rối loạn mạch máu não đồng mắc nên sử dụng oxy bổ sung trong các chuyến bay dài và phải thông báo cho hãng hàng không khi đặt chỗ.",02_dieutri.txt
100,PaO2 tại mực nước biển <= 68 mmHg,Measurement,Chưa có,Thông số: PaO2 tại mực nước biển; Giá trị: <=68 mmHg,Xác định ngưỡng chẩn đoán cho,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,"Tất cả bệnh nhân COPD với PaO2 <= 68 mmHg ở mực nước biển, tăng Khí carbonic, thiếu máu đáng kể (Hemtocrit < 30), hoặc có bệnh tim mạch hoặc rối loạn mạch máu não đồng mắc nên sử dụng oxy bổ sung trong các chuyến bay dài và phải thông báo cho hãng hàng không khi đặt chỗ.",02_dieutri.txt
101,PaO2 tại mực nước biển <= 68 mmHg,Measurement,Chưa có,Thông số: PaO2 tại mực nước biển; Giá trị: <=68 mmHg,Xác định ngưỡng chẩn đoán cho,Hạn chế luồng khí,Sign,C0024117,,"Tất cả bệnh nhân COPD với PaO2 <= 68 mmHg ở mực nước biển, tăng Khí carbonic, thiếu máu đáng kể (Hemtocrit < 30), hoặc có bệnh tim mạch hoặc rối loạn mạch máu não đồng mắc nên sử dụng oxy bổ sung trong các chuyến bay dài và phải thông báo cho hãng hàng không khi đặt chỗ.",02_dieutri.txt
102,Phẫu thuật,Treatment,C0543467,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân.,02_dieutri.txt
103,Phẫu thuật,Treatment,C0543467,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân.,02_dieutri.txt
104,Phẫu thuật,Treatment,C0543467,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân.,02_dieutri.txt
105,Phẫu thuật cắt bỏ kén khí,Treatment,C6009625,,Điều trị,Kén khí,DiseaseSubtype,C0241982,,Những bệnh nhân này có thể được điều trị bằng phẫu thuật cắt bỏ các kén khí này,02_dieutri.txt
106,Phẫu thuật ghép phổi,Treatment,C0024128,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân. Việc này có thể bao gồm các thủ thuật làm giảm thể tích phổi hoặc ghép phổi.,02_dieutri.txt
107,Phẫu thuật ghép phổi,Treatment,C0024128,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân. Việc này có thể bao gồm các thủ thuật làm giảm thể tích phổi hoặc ghép phổi.,02_dieutri.txt
108,Phẫu thuật ghép phổi,Treatment,C0024128,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân. Việc này có thể bao gồm các thủ thuật làm giảm thể tích phổi hoặc ghép phổi.,02_dieutri.txt
109,Phẫu thuật giảm thể tích phổi,Treatment,C0524689,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân. Việc này có thể bao gồm các thủ thuật làm giảm thể tích phổi,02_dieutri.txt
110,Phẫu thuật giảm thể tích phổi,Treatment,C0524689,,Điều trị,Khí phế thũng,DiseaseSubtype,C0034067,,Phẫu thuật giảm thể tích phổi bao gồm việc cắt bỏ các vùng khí phế thũng không còn chức năng.,02_dieutri.txt
111,Phẫu thuật giảm thể tích phổi,Treatment,C0524689,,Điều trị,Khí thũng nặng,DiseaseSubtype,Chưa có,,"Quy trình này cải thiện chức năng phổi, khả năng tập luyện và chất lượng cuộc sống ở những bệnh nhân bị khí thũng nặng",02_dieutri.txt
112,Phẫu thuật giảm thể tích phổi,Treatment,C0524689,,Điều trị,Phế thũng,Disease,C0034067,,Phẫu thuật giảm thể tích phổi bao gồm việc cắt bỏ các vùng khí phế thũng không còn chức năng.,02_dieutri.txt
113,Phế thũng,Disease,C0034067,,Gây tổn thương cơ quan,Phổi,Organ,C0024109,,phế thũng của phổi,02_dieutri.txt
114,Phục hồi chức năng hô hấp,Treatment,C0199529,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Các chương trình phục hồi chức năng phổi đóng vai trò hỗ trợ cho việc điều trị bằng thuốc nhằm cải thiện chức năng thể chất,02_dieutri.txt
115,Phục hồi chức năng ảo,Treatment,C4042802,,Điều trị,COPD rất nặng,DiseaseSubtype,Chưa có,,phục hồi chức năng ảo được khuyến nghị cho bệnh nhân làm một giải pháp thay thế cho chương trình trực tiếp.,02_dieutri.txt
116,Salmeterol,Drug,C0073992,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
117,Salmeterol,Drug,C0073992,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
118,Salmeterol,Drug,C0073992,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
119,Suy hô hấp,Complication,C1145670,,Dẫn đến biến chứng,Suy yếu cơ xương,Complication,C5979876,,Tập thể dục có bài tập có thể cải thiện sự suy yếu cơ xương vì không vận động hoặc phải nằm viện lâu ngày vì suy hô hấp.,02_dieutri.txt
120,TNF-alpha,Mechanism,C1456820,,Là cơ chế sinh bệnh học của,Hạn chế luồng khí,Sign,C0024117,,"Bệnh nhân mắc COPD có nguy cơ sụt cân và thiếu hụt dinh dưỡng do tiêu tốn năng lượng cho các hoạt động hàng ngày cao hơn, giảm lượng calo đưa vào so với nhu cầu do khó thở và tác dụng dị hóa của các cytokine gây viêm như yếu tố hoại tử khối u (TNF)-alpha.",02_dieutri.txt
121,Theophylline,Drug,C0039771,,Điều trị,COPD ổn định mạn tính,Disease,Chưa có,,"Theophylline không còn được khuyến nghị để điều trị COPD ổn định mạn tính hiện nay khi có sẵn các loại thuốc an toàn hơn, hiệu quả hơn.",02_dieutri.txt
122,Thuốc chủ vận beta,DrugClass,C0001644,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
123,Thuốc chủ vận beta,DrugClass,C0001644,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
124,Thuốc chủ vận beta,DrugClass,C0001644,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
125,Thuốc chủ vận beta tác dụng kéo dài (LABA),DrugClass,Chưa có,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,"Tần suất các đợt cấp có thể giảm với việc sử dụng thuốc kháng cholinergic, corticosteroid dạng hít, hoặc các thuốc chủ vận beta tác dụng kéo dài.",02_dieutri.txt
126,Thuốc chủ vận beta tác dụng kéo dài (LABA),DrugClass,Chưa có,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,"Tần suất các đợt cấp có thể giảm với việc sử dụng thuốc kháng cholinergic, corticosteroid dạng hít, hoặc các thuốc chủ vận beta tác dụng kéo dài.",02_dieutri.txt
127,Thuốc chủ vận beta tác dụng kéo dài (LABA),DrugClass,Chưa có,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,"Tần suất các đợt cấp có thể giảm với việc sử dụng thuốc kháng cholinergic, corticosteroid dạng hít, hoặc các thuốc chủ vận beta tác dụng kéo dài.",02_dieutri.txt
128,Thuốc cường beta-adrenergic tác dụng kéo dài,DrugClass,Chưa có,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
129,Thuốc cường beta-adrenergic tác dụng kéo dài,DrugClass,Chưa có,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
130,Thuốc cường beta-adrenergic tác dụng kéo dài,DrugClass,Chưa có,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
131,Thuốc cường beta-adrenergic tác dụng ngắn,DrugClass,Chưa có,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu,02_dieutri.txt
132,Thuốc cường beta-adrenergic tác dụng ngắn,DrugClass,Chưa có,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu,02_dieutri.txt
133,Thuốc cường beta-adrenergic tác dụng ngắn,DrugClass,Chưa có,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu,02_dieutri.txt
134,Thuốc giãn phế quản,DrugClass,C0006280,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,"Tuy nhiên, không có bằng chứng cho thấy sử dụng thuốc giãn phế quản thông thường làm chậm sự suy giảm chức năng phổi.",02_dieutri.txt
135,Thuốc giãn phế quản dạng hít,DrugClass,C0578554,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Thuốc giãn phế quản dạng hít là thuốc trụ cột trong kiểm soát COPD,02_dieutri.txt
136,Thuốc giãn phế quản dạng hít,DrugClass,C0578554,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Thuốc giãn phế quản dạng hít là thuốc trụ cột trong kiểm soát COPD,02_dieutri.txt
137,Thuốc giãn phế quản dạng hít,DrugClass,C0578554,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Thuốc giãn phế quản dạng hít là thuốc trụ cột trong kiểm soát COPD,02_dieutri.txt
138,Thuốc giãn phế quản tác dụng ngắn,DrugClass,Chưa có,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Thuốc giãn phế quản tác dụng ngắn giải cứu cần phải được kê đơn cho tất cả các bệnh nhân để làm giảm triệu chứng ngay lập tức.,02_dieutri.txt
139,Thuốc giãn phế quản tác dụng ngắn,DrugClass,Chưa có,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Thuốc giãn phế quản tác dụng ngắn giải cứu cần phải được kê đơn cho tất cả các bệnh nhân để làm giảm triệu chứng ngay lập tức.,02_dieutri.txt
140,Thuốc giãn phế quản tác dụng ngắn,DrugClass,Chưa có,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Thuốc giãn phế quản tác dụng ngắn giải cứu cần phải được kê đơn cho tất cả các bệnh nhân để làm giảm triệu chứng ngay lập tức.,02_dieutri.txt
141,Thuốc kháng cholinergic tác dụng kéo dài,DrugClass,Chưa có,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
142,Thuốc kháng cholinergic tác dụng kéo dài,DrugClass,Chưa có,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
143,Thuốc kháng cholinergic tác dụng kéo dài,DrugClass,Chưa có,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
144,Thuốc lá,RiskFactor,C0543414,,Làm tăng nguy cơ mắc,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Khuyến khích cai thuốc lá,02_dieutri.txt
145,Thuốc lá,RiskFactor,C0543414,,Làm tăng nguy cơ mắc,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Khuyến khích cai thuốc lá,02_dieutri.txt
146,Thuốc lá,RiskFactor,C0543414,,Làm tăng nguy cơ mắc,Hạn chế luồng khí,Sign,C0024117,,Khuyến khích cai thuốc lá,02_dieutri.txt
147,Thuốc ức chế Phosphodiesterase-4,DrugClass,C2936609,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Các chất ức chế Phosphodiesterase-4 như roflumilast có thể được sử dụng cùng với các thuốc giãn phế quản khác để giảm đợt cấp ở những bệnh nhân mắc bệnh COPD,02_dieutri.txt
148,Thuốc ức chế Phosphodiesterase-4,DrugClass,C2936609,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Các chất ức chế Phosphodiesterase-4 như roflumilast có thể được sử dụng cùng với các thuốc giãn phế quản khác để giảm đợt cấp ở những bệnh nhân mắc bệnh COPD,02_dieutri.txt
149,Thuốc ức chế Phosphodiesterase-4,DrugClass,C2936609,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Các chất ức chế Phosphodiesterase-4 như roflumilast có thể được sử dụng cùng với các thuốc giãn phế quản khác để giảm đợt cấp ở những bệnh nhân mắc bệnh COPD,02_dieutri.txt
150,Tiêm phòng cúm,Treatment,C0042200,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Tất cả bệnh nhân COPD nên được tiêm phòng cúm hằng năm.,02_dieutri.txt
151,Tiêm phòng cúm,Treatment,C0042200,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Tất cả bệnh nhân COPD nên được tiêm phòng cúm hằng năm.,02_dieutri.txt
152,Tiêm phòng cúm,Treatment,C0042200,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Tất cả bệnh nhân COPD nên được tiêm phòng cúm hằng năm.,02_dieutri.txt
153,Tập luyện kháng lực chi trên,Treatment,Chưa có,,Điều trị,COPD rất nặng,DiseaseSubtype,Chưa có,,Tập luyện với kháng lực chi trên giúp bệnh nhân làm các công việc hàng ngày,02_dieutri.txt
154,Tập thể dục,Treatment,C0015259,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,tập thể dục để ngăn ngừa hoặc đảo ngược tình trạng suy dinh dưỡng và teo cơ.,02_dieutri.txt
155,Tập thể dục,Treatment,C0015259,,Điều trị,COPD rất nặng,DiseaseSubtype,Chưa có,,"Bệnh nhân COPD rất nặng thường có thể đạt được một chế độ tập thể dục đi bộ trong 30 phút ở tốc độ 1 đến 2 mph (1,6 đến 3,2 km/giờ).",02_dieutri.txt
156,Tập thể dục,Treatment,C0015259,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,tập thể dục để ngăn ngừa hoặc đảo ngược tình trạng suy dinh dưỡng và teo cơ.,02_dieutri.txt
157,Tập thể dục,Treatment,C0015259,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,tập thể dục để ngăn ngừa hoặc đảo ngược tình trạng suy dinh dưỡng và teo cơ.,02_dieutri.txt
158,Tự tập thể dục,Treatment,Chưa có,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,"Tối ưu hóa việc sử dụng các biện pháp hỗ trợ (như dinh dưỡng, phục hồi chức năng hô hấp, tự tập thể dục).",02_dieutri.txt
159,Tự tập thể dục,Treatment,Chưa có,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,"Tối ưu hóa việc sử dụng các biện pháp hỗ trợ (như dinh dưỡng, phục hồi chức năng hô hấp, tự tập thể dục).",02_dieutri.txt
160,Tự tập thể dục,Treatment,Chưa có,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,"Tối ưu hóa việc sử dụng các biện pháp hỗ trợ (như dinh dưỡng, phục hồi chức năng hô hấp, tự tập thể dục).",02_dieutri.txt
161,Van nội phế quản,Treatment,C3880733,,Điều trị,Khí phế thũng,DiseaseSubtype,C0034067,,Van nội phế quản được đưa vào bằng ống soi phế quản và gây xẹp phổi ở các vùng đích có phế thũng của phổi,02_dieutri.txt
162,Van nội phế quản,Treatment,C3880733,,Điều trị,Phế thũng,Disease,C0034067,,Van nội phế quản được đưa vào bằng ống soi phế quản và gây xẹp phổi ở các vùng đích có phế thũng của phổi,02_dieutri.txt
163,Varenicline,Drug,C1569608,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,"Tỷ lệ cai thuốc nhìn chung thấp ở những bệnh nhân mắc COPD, ngay cả khi có những biện pháp can thiệp hiệu quả nhất, chẳng hạn như sử dụng bupropion phối hợp với thay thế nicotin hoặc chỉ sử dụng varenicline.",02_dieutri.txt
164,Varenicline,Drug,C1569608,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,"Tỷ lệ cai thuốc nhìn chung thấp ở những bệnh nhân mắc COPD, ngay cả khi có những biện pháp can thiệp hiệu quả nhất, chẳng hạn như sử dụng bupropion phối hợp với thay thế nicotin hoặc chỉ sử dụng varenicline.",02_dieutri.txt
165,Varenicline,Drug,C1569608,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,"Tỷ lệ cai thuốc nhìn chung thấp ở những bệnh nhân mắc COPD, ngay cả khi có những biện pháp can thiệp hiệu quả nhất, chẳng hạn như sử dụng bupropion phối hợp với thay thế nicotin hoặc chỉ sử dụng varenicline.",02_dieutri.txt
166,Viêm phế quản mạn tính,Disease,C0008677,,Là phân loại / thể bệnh của,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,bệnh nhân mắc bệnh COPD có triệu chứng kèm theo viêm phế quản mạn tính,02_dieutri.txt
167,Viêm phế quản mạn tính,Disease,C0008677,,Là phân loại / thể bệnh của,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,bệnh nhân mắc bệnh COPD có triệu chứng kèm theo viêm phế quản mạn tính,02_dieutri.txt
168,Viêm phế quản mạn tính,Disease,C0008677,,Là phân loại / thể bệnh của,Hạn chế luồng khí,Sign,C0024117,,bệnh nhân mắc bệnh COPD có triệu chứng kèm theo viêm phế quản mạn tính,02_dieutri.txt
169,Viêm phổi mắc phải tại cộng đồng,Disease,C0694549,,Dẫn đến biến chứng,Nhiễm trùng phế cầu khuẩn xâm lấn,Disease,C1845073,,làm giảm bệnh viêm phổi mắc phải tại cộng đồng và nhiễm trùng phế cầu khuẩn xâm lấn,02_dieutri.txt
170,Vắc-xin COVID-19,Treatment,C5400806,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,Tiêm vắc xin phòng COVID-19 cũng được khuyến nghị cho bệnh nhân COPD.,02_dieutri.txt
171,Vắc-xin COVID-19,Treatment,C5400806,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,Tiêm vắc xin phòng COVID-19 cũng được khuyến nghị cho bệnh nhân COPD.,02_dieutri.txt
172,Vắc-xin COVID-19,Treatment,C5400806,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,Tiêm vắc xin phòng COVID-19 cũng được khuyến nghị cho bệnh nhân COPD.,02_dieutri.txt
173,Vắc-xin RSV,Treatment,C0887894,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,bệnh nhân COPD có thể có lợi ích đáng kể từ việc tiêm vắc xin phòng RSV.,02_dieutri.txt
174,Vắc-xin RSV,Treatment,C0887894,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,bệnh nhân COPD có thể có lợi ích đáng kể từ việc tiêm vắc xin phòng RSV.,02_dieutri.txt
175,Vắc-xin RSV,Treatment,C0887894,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,bệnh nhân COPD có thể có lợi ích đáng kể từ việc tiêm vắc xin phòng RSV.,02_dieutri.txt
176,Vắc-xin phế cầu khuẩn,Treatment,C0358314,,Điều trị,Viêm phổi mắc phải tại cộng đồng,Disease,C0694549,,Nên tiêm vắc-xin phế cầu khuẩn vì vắc xin này có hiệu quả trong việc làm giảm bệnh viêm phổi mắc phải tại cộng đồng,02_dieutri.txt
177,X-quang ngực,Test,C0039985,,Dùng để chẩn đoán,Kén khí,DiseaseSubtype,C0241982,,Phim chụp X-quang ngực và chụp CT tuần tự là những thủ thuật hữu ích nhất để xác định xem tình trạng chức năng của bệnh nhân là do phổi còn sống bị chèn ép bởi kén khí hay do khí thũng toàn thể.,02_dieutri.txt
178,X-quang ngực và CT,Test,Chưa có,,Dùng để chẩn đoán,Kén khí,DiseaseSubtype,C0241982,,Phim chụp X-quang ngực và chụp CT tuần tự là những thủ thuật hữu ích nhất để xác định xem tình trạng chức năng của bệnh nhân là do phổi còn sống bị chèn ép bởi kén khí,02_dieutri.txt
179,Độ bão hòa oxy,Test,C0483415,,Dùng để chẩn đoán,COPD rất nặng,DiseaseSubtype,Chưa có,,"Độ bão hòa oxy được theo dõi, và oxy bổ sung được cung cấp khi cần thiết.",02_dieutri.txt
180,Ống thuốc hít dạng bột khô,Treatment,C3853847,,Điều trị,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,"Để điều trị tại nhà đối với bệnh mạn tính ổn định, sử dụng thuốc bằng ống hít định liều hoặc ống hít bột khô được ưu tiên hơn là dùng bằng máy khí dung",02_dieutri.txt
181,Ống thuốc hít dạng bột khô,Treatment,C3853847,,Điều trị,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,"Để điều trị tại nhà đối với bệnh mạn tính ổn định, sử dụng thuốc bằng ống hít định liều hoặc ống hít bột khô được ưu tiên hơn là dùng bằng máy khí dung",02_dieutri.txt
182,Ống thuốc hít dạng bột khô,Treatment,C3853847,,Điều trị,Hạn chế luồng khí,Sign,C0024117,,"Để điều trị tại nhà đối với bệnh mạn tính ổn định, sử dụng thuốc bằng ống hít định liều hoặc ống hít bột khô được ưu tiên hơn là dùng bằng máy khí dung",02_dieutri.txt
