source_name,source_type,source_cui,source_formatted_attributes,relation_type,target_name,target_type,target_cui,target_formatted_attributes,confidence,agreement_count,total_passes,evidence_span,source_document
PaO2 > 60 mm Hg,Measurement,,Thông số: PaO2; Giá trị: >60 mm Hg,DEFINES_THRESHOLD_FOR,Thiếu oxy máu,Mechanism,C0700292,,0.9,1,2,Oxy được cung cấp qua ống thông mũi với tốc độ dòng đủ để đạt được PaO2 > 60 mm Hg,02_dieutri.txt
PaO2 tại mực nước biển <= 68 mmHg,Measurement,,Thông số: PaO2 tại mực nước biển; Giá trị: <=68 mmHg,DEFINES_THRESHOLD_FOR,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.95,1,2,"Tất cả bệnh nhân COPD với PaO2 <= 68 mmHg ở mực nước biển, tăng Khí carbonic, thiếu máu đáng kể (Hemtocrit < 30), hoặc có bệnh tim mạch hoặc rối loạn mạch máu não đồng mắc nên sử dụng oxy bổ sung trong các chuyến bay dài và phải thông báo cho hãng hàng không khi đặt chỗ.",02_dieutri.txt
PaO2 tại mực nước biển <= 68 mmHg,Measurement,,Thông số: PaO2 tại mực nước biển; Giá trị: <=68 mmHg,DEFINES_THRESHOLD_FOR,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.95,1,2,"Tất cả bệnh nhân COPD với PaO2 <= 68 mmHg ở mực nước biển, tăng Khí carbonic, thiếu máu đáng kể (Hemtocrit < 30), hoặc có bệnh tim mạch hoặc rối loạn mạch máu não đồng mắc nên sử dụng oxy bổ sung trong các chuyến bay dài và phải thông báo cho hãng hàng không khi đặt chỗ.",02_dieutri.txt
PaO2 tại mực nước biển <= 68 mmHg,Measurement,,Thông số: PaO2 tại mực nước biển; Giá trị: <=68 mmHg,DEFINES_THRESHOLD_FOR,Hạn chế luồng khí,Sign,C0024117,,0.95,1,2,"Tất cả bệnh nhân COPD với PaO2 <= 68 mmHg ở mực nước biển, tăng Khí carbonic, thiếu máu đáng kể (Hemtocrit < 30), hoặc có bệnh tim mạch hoặc rối loạn mạch máu não đồng mắc nên sử dụng oxy bổ sung trong các chuyến bay dài và phải thông báo cho hãng hàng không khi đặt chỗ.",02_dieutri.txt
Phẫu thuật,Treatment,C0543467,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân.,02_dieutri.txt
Phẫu thuật,Treatment,C0543467,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân.,02_dieutri.txt
Phẫu thuật,Treatment,C0543467,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.99,1,2,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân.,02_dieutri.txt
Phẫu thuật cắt bỏ kén khí,Treatment,C6009625,,TREATS,Kén khí,DiseaseSubtype,C0241982,,0.99,2,2,Những bệnh nhân này có thể được điều trị bằng phẫu thuật cắt bỏ các kén khí này,02_dieutri.txt
Phẫu thuật ghép phổi,Treatment,C0024128,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.95,1,2,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân. Việc này có thể bao gồm các thủ thuật làm giảm thể tích phổi hoặc ghép phổi.,02_dieutri.txt
Phẫu thuật ghép phổi,Treatment,C0024128,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.95,1,2,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân. Việc này có thể bao gồm các thủ thuật làm giảm thể tích phổi hoặc ghép phổi.,02_dieutri.txt
Phẫu thuật ghép phổi,Treatment,C0024128,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.95,1,2,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân. Việc này có thể bao gồm các thủ thuật làm giảm thể tích phổi hoặc ghép phổi.,02_dieutri.txt
Phẫu thuật giảm thể tích phổi,Treatment,C0524689,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.95,1,2,Phẫu thuật điều trị COPD được chỉ định cho một số bệnh nhân. Việc này có thể bao gồm các thủ thuật làm giảm thể tích phổi,02_dieutri.txt
Phẫu thuật giảm thể tích phổi,Treatment,C0524689,,TREATS,Khí phế thũng,DiseaseSubtype,C0034067,,0.99,1,2,Phẫu thuật giảm thể tích phổi bao gồm việc cắt bỏ các vùng khí phế thũng không còn chức năng.,02_dieutri.txt
Phẫu thuật giảm thể tích phổi,Treatment,C0524689,,TREATS,Khí thũng nặng,DiseaseSubtype,,,0.99,1,2,"Quy trình này cải thiện chức năng phổi, khả năng tập luyện và chất lượng cuộc sống ở những bệnh nhân bị khí thũng nặng",02_dieutri.txt
Phẫu thuật giảm thể tích phổi,Treatment,C0524689,,TREATS,Phế thũng,Disease,C0034067,,0.99,1,2,Phẫu thuật giảm thể tích phổi bao gồm việc cắt bỏ các vùng khí phế thũng không còn chức năng.,02_dieutri.txt
Phế thũng,Disease,C0034067,,AFFECTS_ORGAN,Phổi,Organ,C0024109,,0.99,2,2,phế thũng của phổi,02_dieutri.txt
Phục hồi chức năng hô hấp,Treatment,C0199529,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.95,1,2,Các chương trình phục hồi chức năng phổi đóng vai trò hỗ trợ cho việc điều trị bằng thuốc nhằm cải thiện chức năng thể chất,02_dieutri.txt
Phục hồi chức năng ảo,Treatment,C4042802,,TREATS,COPD rất nặng,DiseaseSubtype,,,0.9,1,2,phục hồi chức năng ảo được khuyến nghị cho bệnh nhân làm một giải pháp thay thế cho chương trình trực tiếp.,02_dieutri.txt
Salmeterol,Drug,C0073992,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.95,1,2,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
Salmeterol,Drug,C0073992,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.95,1,2,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
Salmeterol,Drug,C0073992,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.95,1,2,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
Suy hô hấp,Complication,C1145670,,LEADS_TO,Suy yếu cơ xương,Complication,C5979876,,0.985,2,2,Tập thể dục có bài tập có thể cải thiện sự suy yếu cơ xương vì không vận động hoặc phải nằm viện lâu ngày vì suy hô hấp.,02_dieutri.txt
TNF-alpha,Mechanism,C1456820,,UNDERLIES,Hạn chế luồng khí,Sign,C0024117,,0.85,1,2,"Bệnh nhân mắc COPD có nguy cơ sụt cân và thiếu hụt dinh dưỡng do tiêu tốn năng lượng cho các hoạt động hàng ngày cao hơn, giảm lượng calo đưa vào so với nhu cầu do khó thở và tác dụng dị hóa của các cytokine gây viêm như yếu tố hoại tử khối u (TNF)-alpha.",02_dieutri.txt
Theophylline,Drug,C0039771,,TREATS,COPD ổn định mạn tính,Disease,,,0.99,2,2,"Theophylline không còn được khuyến nghị để điều trị COPD ổn định mạn tính hiện nay khi có sẵn các loại thuốc an toàn hơn, hiệu quả hơn.",02_dieutri.txt
Thuốc chủ vận beta,DrugClass,C0001644,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
Thuốc chủ vận beta,DrugClass,C0001644,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
Thuốc chủ vận beta,DrugClass,C0001644,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.9,1,2,Thuốc chủ vận beta tác dụng kéo dài thích hợp hơn cho những bệnh nhân có triệu chứng về đêm hoặc những người cảm thấy bất tiện khi dùng thuốc thường xuyên và có thể được sử dụng làm liệu pháp ban đầu cho bệnh COPD.,02_dieutri.txt
Thuốc chủ vận beta tác dụng kéo dài (LABA),DrugClass,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Tần suất các đợt cấp có thể giảm với việc sử dụng thuốc kháng cholinergic, corticosteroid dạng hít, hoặc các thuốc chủ vận beta tác dụng kéo dài.",02_dieutri.txt
Thuốc chủ vận beta tác dụng kéo dài (LABA),DrugClass,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Tần suất các đợt cấp có thể giảm với việc sử dụng thuốc kháng cholinergic, corticosteroid dạng hít, hoặc các thuốc chủ vận beta tác dụng kéo dài.",02_dieutri.txt
Thuốc chủ vận beta tác dụng kéo dài (LABA),DrugClass,,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.9,1,2,"Tần suất các đợt cấp có thể giảm với việc sử dụng thuốc kháng cholinergic, corticosteroid dạng hít, hoặc các thuốc chủ vận beta tác dụng kéo dài.",02_dieutri.txt
Thuốc cường beta-adrenergic tác dụng kéo dài,DrugClass,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
Thuốc cường beta-adrenergic tác dụng kéo dài,DrugClass,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
Thuốc cường beta-adrenergic tác dụng kéo dài,DrugClass,,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.99,2,2,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
Thuốc cường beta-adrenergic tác dụng ngắn,DrugClass,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu,02_dieutri.txt
Thuốc cường beta-adrenergic tác dụng ngắn,DrugClass,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu,02_dieutri.txt
Thuốc cường beta-adrenergic tác dụng ngắn,DrugClass,,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.99,2,2,Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu,02_dieutri.txt
Thuốc giãn phế quản,DrugClass,C0006280,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.8,1,2,"Tuy nhiên, không có bằng chứng cho thấy sử dụng thuốc giãn phế quản thông thường làm chậm sự suy giảm chức năng phổi.",02_dieutri.txt
Thuốc giãn phế quản dạng hít,DrugClass,C0578554,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,Thuốc giãn phế quản dạng hít là thuốc trụ cột trong kiểm soát COPD,02_dieutri.txt
Thuốc giãn phế quản dạng hít,DrugClass,C0578554,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,Thuốc giãn phế quản dạng hít là thuốc trụ cột trong kiểm soát COPD,02_dieutri.txt
Thuốc giãn phế quản dạng hít,DrugClass,C0578554,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.99,1,2,Thuốc giãn phế quản dạng hít là thuốc trụ cột trong kiểm soát COPD,02_dieutri.txt
Thuốc giãn phế quản tác dụng ngắn,DrugClass,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,Thuốc giãn phế quản tác dụng ngắn giải cứu cần phải được kê đơn cho tất cả các bệnh nhân để làm giảm triệu chứng ngay lập tức.,02_dieutri.txt
Thuốc giãn phế quản tác dụng ngắn,DrugClass,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,Thuốc giãn phế quản tác dụng ngắn giải cứu cần phải được kê đơn cho tất cả các bệnh nhân để làm giảm triệu chứng ngay lập tức.,02_dieutri.txt
Thuốc giãn phế quản tác dụng ngắn,DrugClass,,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.9,1,2,Thuốc giãn phế quản tác dụng ngắn giải cứu cần phải được kê đơn cho tất cả các bệnh nhân để làm giảm triệu chứng ngay lập tức.,02_dieutri.txt
Thuốc kháng cholinergic tác dụng kéo dài,DrugClass,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
Thuốc kháng cholinergic tác dụng kéo dài,DrugClass,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
Thuốc kháng cholinergic tác dụng kéo dài,DrugClass,,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.99,2,2,"Giảm nhanh các triệu chứng của bệnh phổi tắc nghẽn mạn tính với các thuốc cường beta-adrenergic tác dụng ngắn ban đầu và làm giảm đợt cấp bằng corticosteroid dạng hít, các thuốc cường beta-adrenergic tác dụng kéo dài, các thuốc kháng cholinergic có tác dụng kéo dài hoặc một dạng phối hợp.",02_dieutri.txt
Thuốc lá,RiskFactor,C0543414,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.8,1,2,Khuyến khích cai thuốc lá,02_dieutri.txt
Thuốc lá,RiskFactor,C0543414,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.8,1,2,Khuyến khích cai thuốc lá,02_dieutri.txt
Thuốc lá,RiskFactor,C0543414,,INCREASES_RISK_OF,Hạn chế luồng khí,Sign,C0024117,,0.8,1,2,Khuyến khích cai thuốc lá,02_dieutri.txt
Thuốc ức chế Phosphodiesterase-4,DrugClass,C2936609,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.95,1,2,Các chất ức chế Phosphodiesterase-4 như roflumilast có thể được sử dụng cùng với các thuốc giãn phế quản khác để giảm đợt cấp ở những bệnh nhân mắc bệnh COPD,02_dieutri.txt
Thuốc ức chế Phosphodiesterase-4,DrugClass,C2936609,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.95,1,2,Các chất ức chế Phosphodiesterase-4 như roflumilast có thể được sử dụng cùng với các thuốc giãn phế quản khác để giảm đợt cấp ở những bệnh nhân mắc bệnh COPD,02_dieutri.txt
Thuốc ức chế Phosphodiesterase-4,DrugClass,C2936609,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.95,1,2,Các chất ức chế Phosphodiesterase-4 như roflumilast có thể được sử dụng cùng với các thuốc giãn phế quản khác để giảm đợt cấp ở những bệnh nhân mắc bệnh COPD,02_dieutri.txt
Tiêm phòng cúm,Treatment,C0042200,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,3,2,Tất cả bệnh nhân COPD nên được tiêm phòng cúm hằng năm.,02_dieutri.txt
Tiêm phòng cúm,Treatment,C0042200,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,3,2,Tất cả bệnh nhân COPD nên được tiêm phòng cúm hằng năm.,02_dieutri.txt
Tiêm phòng cúm,Treatment,C0042200,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.99,3,2,Tất cả bệnh nhân COPD nên được tiêm phòng cúm hằng năm.,02_dieutri.txt
Tập luyện kháng lực chi trên,Treatment,,,TREATS,COPD rất nặng,DiseaseSubtype,,,0.9,1,2,Tập luyện với kháng lực chi trên giúp bệnh nhân làm các công việc hàng ngày,02_dieutri.txt
Tập thể dục,Treatment,C0015259,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.8,1,2,tập thể dục để ngăn ngừa hoặc đảo ngược tình trạng suy dinh dưỡng và teo cơ.,02_dieutri.txt
Tập thể dục,Treatment,C0015259,,TREATS,COPD rất nặng,DiseaseSubtype,,,0.9,1,2,"Bệnh nhân COPD rất nặng thường có thể đạt được một chế độ tập thể dục đi bộ trong 30 phút ở tốc độ 1 đến 2 mph (1,6 đến 3,2 km/giờ).",02_dieutri.txt
Tập thể dục,Treatment,C0015259,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.8,1,2,tập thể dục để ngăn ngừa hoặc đảo ngược tình trạng suy dinh dưỡng và teo cơ.,02_dieutri.txt
Tập thể dục,Treatment,C0015259,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.8,1,2,tập thể dục để ngăn ngừa hoặc đảo ngược tình trạng suy dinh dưỡng và teo cơ.,02_dieutri.txt
Tự tập thể dục,Treatment,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,"Tối ưu hóa việc sử dụng các biện pháp hỗ trợ (như dinh dưỡng, phục hồi chức năng hô hấp, tự tập thể dục).",02_dieutri.txt
Tự tập thể dục,Treatment,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,"Tối ưu hóa việc sử dụng các biện pháp hỗ trợ (như dinh dưỡng, phục hồi chức năng hô hấp, tự tập thể dục).",02_dieutri.txt
Tự tập thể dục,Treatment,,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.99,2,2,"Tối ưu hóa việc sử dụng các biện pháp hỗ trợ (như dinh dưỡng, phục hồi chức năng hô hấp, tự tập thể dục).",02_dieutri.txt
Van nội phế quản,Treatment,C3880733,,TREATS,Khí phế thũng,DiseaseSubtype,C0034067,,0.99,2,2,Van nội phế quản được đưa vào bằng ống soi phế quản và gây xẹp phổi ở các vùng đích có phế thũng của phổi,02_dieutri.txt
Van nội phế quản,Treatment,C3880733,,TREATS,Phế thũng,Disease,C0034067,,0.99,2,2,Van nội phế quản được đưa vào bằng ống soi phế quản và gây xẹp phổi ở các vùng đích có phế thũng của phổi,02_dieutri.txt
Varenicline,Drug,C1569608,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Tỷ lệ cai thuốc nhìn chung thấp ở những bệnh nhân mắc COPD, ngay cả khi có những biện pháp can thiệp hiệu quả nhất, chẳng hạn như sử dụng bupropion phối hợp với thay thế nicotin hoặc chỉ sử dụng varenicline.",02_dieutri.txt
Varenicline,Drug,C1569608,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Tỷ lệ cai thuốc nhìn chung thấp ở những bệnh nhân mắc COPD, ngay cả khi có những biện pháp can thiệp hiệu quả nhất, chẳng hạn như sử dụng bupropion phối hợp với thay thế nicotin hoặc chỉ sử dụng varenicline.",02_dieutri.txt
Varenicline,Drug,C1569608,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.9,1,2,"Tỷ lệ cai thuốc nhìn chung thấp ở những bệnh nhân mắc COPD, ngay cả khi có những biện pháp can thiệp hiệu quả nhất, chẳng hạn như sử dụng bupropion phối hợp với thay thế nicotin hoặc chỉ sử dụng varenicline.",02_dieutri.txt
Viêm phế quản mạn tính,Disease,C0008677,,IS_SUBTYPE_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.8,1,2,bệnh nhân mắc bệnh COPD có triệu chứng kèm theo viêm phế quản mạn tính,02_dieutri.txt
Viêm phế quản mạn tính,Disease,C0008677,,IS_SUBTYPE_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.8,1,2,bệnh nhân mắc bệnh COPD có triệu chứng kèm theo viêm phế quản mạn tính,02_dieutri.txt
Viêm phế quản mạn tính,Disease,C0008677,,IS_SUBTYPE_OF,Hạn chế luồng khí,Sign,C0024117,,0.8,1,2,bệnh nhân mắc bệnh COPD có triệu chứng kèm theo viêm phế quản mạn tính,02_dieutri.txt
Viêm phổi mắc phải tại cộng đồng,Disease,C0694549,,LEADS_TO,Nhiễm trùng phế cầu khuẩn xâm lấn,Disease,C1845073,,0.8,1,2,làm giảm bệnh viêm phổi mắc phải tại cộng đồng và nhiễm trùng phế cầu khuẩn xâm lấn,02_dieutri.txt
Vắc-xin COVID-19,Treatment,C5400806,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,Tiêm vắc xin phòng COVID-19 cũng được khuyến nghị cho bệnh nhân COPD.,02_dieutri.txt
Vắc-xin COVID-19,Treatment,C5400806,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,Tiêm vắc xin phòng COVID-19 cũng được khuyến nghị cho bệnh nhân COPD.,02_dieutri.txt
Vắc-xin COVID-19,Treatment,C5400806,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.99,1,2,Tiêm vắc xin phòng COVID-19 cũng được khuyến nghị cho bệnh nhân COPD.,02_dieutri.txt
Vắc-xin RSV,Treatment,C0887894,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,bệnh nhân COPD có thể có lợi ích đáng kể từ việc tiêm vắc xin phòng RSV.,02_dieutri.txt
Vắc-xin RSV,Treatment,C0887894,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,bệnh nhân COPD có thể có lợi ích đáng kể từ việc tiêm vắc xin phòng RSV.,02_dieutri.txt
Vắc-xin RSV,Treatment,C0887894,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.9,1,2,bệnh nhân COPD có thể có lợi ích đáng kể từ việc tiêm vắc xin phòng RSV.,02_dieutri.txt
Vắc-xin phế cầu khuẩn,Treatment,C0358314,,TREATS,Viêm phổi mắc phải tại cộng đồng,Disease,C0694549,,0.99,1,2,Nên tiêm vắc-xin phế cầu khuẩn vì vắc xin này có hiệu quả trong việc làm giảm bệnh viêm phổi mắc phải tại cộng đồng,02_dieutri.txt
X-quang ngực,Test,C0039985,,DIAGNOSES,Kén khí,DiseaseSubtype,C0241982,,0.9,1,2,Phim chụp X-quang ngực và chụp CT tuần tự là những thủ thuật hữu ích nhất để xác định xem tình trạng chức năng của bệnh nhân là do phổi còn sống bị chèn ép bởi kén khí hay do khí thũng toàn thể.,02_dieutri.txt
X-quang ngực và CT,Test,,,DIAGNOSES,Kén khí,DiseaseSubtype,C0241982,,0.9,1,2,Phim chụp X-quang ngực và chụp CT tuần tự là những thủ thuật hữu ích nhất để xác định xem tình trạng chức năng của bệnh nhân là do phổi còn sống bị chèn ép bởi kén khí,02_dieutri.txt
Độ bão hòa oxy,Test,C0483415,,DIAGNOSES,COPD rất nặng,DiseaseSubtype,,,0.8,1,2,"Độ bão hòa oxy được theo dõi, và oxy bổ sung được cung cấp khi cần thiết.",02_dieutri.txt
Ống thuốc hít dạng bột khô,Treatment,C3853847,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Để điều trị tại nhà đối với bệnh mạn tính ổn định, sử dụng thuốc bằng ống hít định liều hoặc ống hít bột khô được ưu tiên hơn là dùng bằng máy khí dung",02_dieutri.txt
Ống thuốc hít dạng bột khô,Treatment,C3853847,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Để điều trị tại nhà đối với bệnh mạn tính ổn định, sử dụng thuốc bằng ống hít định liều hoặc ống hít bột khô được ưu tiên hơn là dùng bằng máy khí dung",02_dieutri.txt
Ống thuốc hít dạng bột khô,Treatment,C3853847,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.9,1,2,"Để điều trị tại nhà đối với bệnh mạn tính ổn định, sử dụng thuốc bằng ống hít định liều hoặc ống hít bột khô được ưu tiên hơn là dùng bằng máy khí dung",02_dieutri.txt
