source_name,source_type,source_cui,source_formatted_attributes,relation_type,target_name,target_type,target_cui,target_formatted_attributes,confidence,agreement_count,total_passes,evidence_span,source_document
Haemophilus influenzae,Cause,C0018483,,CAUSES,Nhiễm trùng đường hô hấp,Disease,C0035243,,0.85,1,2,"Vi khuẩn, đặc biệt là Haemophilus influenzae, xâm chiếm đường hô hấp dưới của khoảng 30% số bệnh nhân mắc COPD.",01_copd.txt
Haemophilus influenzae,Cause,C0018483,,UNDERLIES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.85,1,2,"Vi khuẩn, đặc biệt là Haemophilus influenzae, xâm chiếm đường hô hấp dưới của khoảng 30% số bệnh nhân mắc COPD.",01_copd.txt
Haemophilus influenzae,Cause,C0018483,,UNDERLIES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.85,1,2,"Vi khuẩn, đặc biệt là Haemophilus influenzae, xâm chiếm đường hô hấp dưới của khoảng 30% số bệnh nhân mắc COPD.",01_copd.txt
Hen phế quản,Disease,C0004096,,INCREASES_RISK_OF,Suy giảm chức năng phổi,DiseaseSubtype,,,0.99,2,2,"bệnh nhân bị suy giảm chức năng phổi ở tuổi trưởng thành sớm, thường liên quan đến bệnh hen suyễn",01_copd.txt
Hóa chất hít vào,RiskFactor,C3841930,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Tiếp xúc với khói thuốc lá thụ động, ô nhiễm không khí và bụi nghề nghiệp (ví dụ: bụi khoáng, bụi bông) hoặc hóa chất hít vào (ví dụ: cadmium) góp phần gây nguy cơ mắc COPD nhưng ít quan trọng hơn so với hút thuốc lá.",01_copd.txt
Hóa chất hít vào,RiskFactor,C3841930,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Tiếp xúc với khói thuốc lá thụ động, ô nhiễm không khí và bụi nghề nghiệp (ví dụ: bụi khoáng, bụi bông) hoặc hóa chất hít vào (ví dụ: cadmium) góp phần gây nguy cơ mắc COPD nhưng ít quan trọng hơn so với hút thuốc lá.",01_copd.txt
Hút thuốc lá,RiskFactor,C0453996,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,7,2,"Bệnh phổi tắc nghẽn mạn tính (COPD) đặc trưng bởi sự giới hạn về luồng khí thở gây ra do đáp ứng viêm do hít phải các chất khí độc hại, thường là khói thuốc lá.",01_copd.txt
Hút thuốc lá,RiskFactor,C0453996,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,7,2,"Bệnh phổi tắc nghẽn mạn tính (COPD) đặc trưng bởi sự giới hạn về luồng khí thở gây ra do đáp ứng viêm do hít phải các chất khí độc hại, thường là khói thuốc lá.",01_copd.txt
Hút thuốc lá,RiskFactor,C0453996,,INCREASES_RISK_OF,Khí thũng,Disease,C0013990,,0.99,2,2,"Rối loạn di truyền nguyên nhân được xác định rõ ràng nhất là thiếu hụt alpha-1 antitrypsin, đây là nguyên nhân quan trọng gây khí thũng ở những người không hút thuốc và làm tăng rõ rệt khả năng mắc bệnh ở những người hút thuốc.",01_copd.txt
Hút thuốc lá,RiskFactor,C0453996,,INCREASES_RISK_OF,Viêm phế quản mạn tính do hen,DiseaseSubtype,C0264348,,0.99,2,2,nó xảy ra chủ yếu ở những bệnh nhân hút thuốc và có tiền sử hen suyễn.,01_copd.txt
Hẹp đường dẫn khí,Mechanism,C0001883,,UNDERLIES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,Đặc điểm sinh bệnh học chủ yếu của COPD là hạn chế luồng không khí do hẹp đường dẫn khí,01_copd.txt
Hẹp đường dẫn khí,Mechanism,C0001883,,UNDERLIES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,Đặc điểm sinh bệnh học chủ yếu của COPD là hạn chế luồng không khí do hẹp đường dẫn khí,01_copd.txt
Hội chứng Sjögren,Disease,C1527336,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.96,2,2,"Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV, lạm dụng các loại thuốc bất hợp pháp (đặc biệt là cocaine và amphetamine), bệnh sarcoid, hội chứng Sjögren, viêm tiểu phế quản tắc nghẽn, bệnh u cơ trơn mạch bạch huyết và u hạt do tăng bạch cầu ái toan.",01_copd.txt
Hội chứng Sjögren,Disease,C1527336,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.96,2,2,"Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV, lạm dụng các loại thuốc bất hợp pháp (đặc biệt là cocaine và amphetamine), bệnh sarcoid, hội chứng Sjögren, viêm tiểu phế quản tắc nghẽn, bệnh u cơ trơn mạch bạch huyết và u hạt do tăng bạch cầu ái toan.",01_copd.txt
Khám thực thể,Test,C0031809,,DIAGNOSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Chẩn đoán được gợi ý dựa trên bệnh sử, khám thực thể, kết quả chẩn đoán hình ảnh ngực và được xác nhận bằng các xét kiểm tra chức năng phổi.",01_copd.txt
Khám thực thể,Test,C0031809,,DIAGNOSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Chẩn đoán được gợi ý dựa trên bệnh sử, khám thực thể, kết quả chẩn đoán hình ảnh ngực và được xác nhận bằng các xét kiểm tra chức năng phổi.",01_copd.txt
Khí máu tĩnh mạch,Test,C5165470,,DIAGNOSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.85,1,2,Khí máu tĩnh mạch rất hữu ích để chẩn đoán tăng CO2 máu cấp tính hoặc mạn tính.,01_copd.txt
Khí máu tĩnh mạch,Test,C5165470,,DIAGNOSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.85,1,2,Khí máu tĩnh mạch rất hữu ích để chẩn đoán tăng CO2 máu cấp tính hoặc mạn tính.,01_copd.txt
Khí phế thũng,DiseaseSubtype,C0034067,,IS_SUBTYPE_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,"Bệnh phổi tắc nghẽn mạn tính (COPD) đặc trưng bởi sự giới hạn về luồng khí thở gây ra do đáp ứng viêm do hít phải các chất khí độc hại, thường là khói thuốc lá.",01_copd.txt
Khí phế thũng,DiseaseSubtype,C0034067,,IS_SUBTYPE_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,"Bệnh phổi tắc nghẽn mạn tính (COPD) đặc trưng bởi sự giới hạn về luồng khí thở gây ra do đáp ứng viêm do hít phải các chất khí độc hại, thường là khói thuốc lá.",01_copd.txt
Khói thuốc lá thụ động,RiskFactor,C0037370,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Tiếp xúc với khói thuốc lá thụ động, ô nhiễm không khí và bụi nghề nghiệp (ví dụ: bụi khoáng, bụi bông) hoặc hóa chất hít vào (ví dụ: cadmium) góp phần gây nguy cơ mắc COPD nhưng ít quan trọng hơn so với hút thuốc lá.",01_copd.txt
Khói thuốc lá thụ động,RiskFactor,C0037370,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Tiếp xúc với khói thuốc lá thụ động, ô nhiễm không khí và bụi nghề nghiệp (ví dụ: bụi khoáng, bụi bông) hoặc hóa chất hít vào (ví dụ: cadmium) góp phần gây nguy cơ mắc COPD nhưng ít quan trọng hơn so với hút thuốc lá.",01_copd.txt
Khói từ nấu ăn và sưởi ấm trong nhà,RiskFactor,,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.95,1,2,Khói từ nấu ăn và sưởi ấm trong nhà là một yếu tố gây bệnh quan trọng,01_copd.txt
Khói từ nấu ăn và sưởi ấm trong nhà,RiskFactor,,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.95,1,2,Khói từ nấu ăn và sưởi ấm trong nhà là một yếu tố gây bệnh quan trọng,01_copd.txt
Liệu pháp oxy,Treatment,C3665674,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,Liệu pháp oxy được chỉ định cho một số bệnh nhân.,01_copd.txt
Liệu pháp oxy,Treatment,C3665674,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,Liệu pháp oxy được chỉ định cho một số bệnh nhân.,01_copd.txt
Lạm dụng thuốc bất hợp pháp,RiskFactor,C0281875,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.96,2,2,"Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV, lạm dụng các loại thuốc bất hợp pháp (đặc biệt là cocaine và amphetamine), bệnh sarcoid, hội chứng Sjögren, viêm tiểu phế quản tắc nghẽn, bệnh u cơ trơn mạch bạch huyết và u hạt do tăng bạch cầu ái toan.",01_copd.txt
Lạm dụng thuốc bất hợp pháp,RiskFactor,C0281875,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.96,2,2,"Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV, lạm dụng các loại thuốc bất hợp pháp (đặc biệt là cocaine và amphetamine), bệnh sarcoid, hội chứng Sjögren, viêm tiểu phế quản tắc nghẽn, bệnh u cơ trơn mạch bạch huyết và u hạt do tăng bạch cầu ái toan.",01_copd.txt
Nhiễm HIV,Disease,C0019693,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.96,2,2,Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV,01_copd.txt
Nhiễm HIV,Disease,C0019693,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.96,2,2,Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV,01_copd.txt
Nhiễm trùng đường hô hấp,Disease,C0035243,,LEADS_TO,Phá hủy phổi,Complication,C3472385,,0.99,2,2,Nhiễm trùng đường hô hấp (bệnh mà bệnh nhân COPD dễ mắc phải) có thể làm tăng tiến triển tình trạng phá hủy phổi.,01_copd.txt
Nồng độ alpha-1 antitrypsin,Test,C0201856,,DIAGNOSES,Thiếu alpha-1 antitrypsin,Cause,C0221757,,0.99,2,2,Nên đo nồng độ alpha-1 antitrypsin ở bệnh nhân < 50 tuổi bị COPD có triệu chứng và ở bệnh nhân thuộc mọi lứa tuổi bị COPD không hút thuốc để phát hiện tình trạng thiếu hụt alpha-1 antitrypsin.,01_copd.txt
Nồng độ alpha-1 antitrypsin,Test,C0201856,,DIAGNOSES,Thiếu hụt alpha-1 antitrypsin,DiseaseSubtype,C0221757,,0.99,2,2,Nên đo nồng độ alpha-1 antitrypsin ở bệnh nhân < 50 tuổi bị COPD có triệu chứng và ở bệnh nhân thuộc mọi lứa tuổi bị COPD không hút thuốc để phát hiện tình trạng thiếu hụt alpha-1 antitrypsin.,01_copd.txt
Phá hủy giường mao mạch phổi,Mechanism,,,UNDERLIES,Tăng áp động mạch phổi,DiseaseSubtype,C2973725,,0.9,1,2,Tăng áp lực mạch máu phổi có thể tăng lên do sự phá huỷ của giường mao mạch phổi,01_copd.txt
Phép đo phế dung,Test,C0037981,,DIAGNOSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,FEV1 và FVC được đo dễ dàng bằng phép đo phế dung phòng mạch.,01_copd.txt
Phép đo phế dung,Test,C0037981,,DIAGNOSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,FEV1 và FVC được đo dễ dàng bằng phép đo phế dung phòng mạch.,01_copd.txt
Phì đại thất phải,DiseaseSubtype,C0162770,,IS_SUBTYPE_OF,Bệnh tâm phế,Disease,C0034072,,0.95,1,2,Phì đại thất phải xảy ra trong bệnh tâm phế,01_copd.txt
Phản ứng đường thở từ trước,RiskFactor,,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Những người hút thuốc và có phản ứng đường thở từ trước (được xác định bằng mức độ nhạy cảm tăng lên với methacholine dạng hít), ngay cả khi không có hen suyễn trên lâm sàng, có nguy cơ mắc bệnh COPD cao hơn những người không mắc bệnh.",01_copd.txt
Phản ứng đường thở từ trước,RiskFactor,,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Những người hút thuốc và có phản ứng đường thở từ trước (được xác định bằng mức độ nhạy cảm tăng lên với methacholine dạng hít), ngay cả khi không có hen suyễn trên lâm sàng, có nguy cơ mắc bệnh COPD cao hơn những người không mắc bệnh.",01_copd.txt
Phục hồi chức năng hô hấp,Treatment,C0199529,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,"Phục hồi chức năng hô hấp bao gồm đào tạo tập thể dục có cấu trúc và giám sát, tư vấn dinh dưỡng, và giáo dục tự quản lý.",01_copd.txt
Phục hồi chức năng hô hấp,Treatment,C0199529,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,"Phục hồi chức năng hô hấp bao gồm đào tạo tập thể dục có cấu trúc và giám sát, tư vấn dinh dưỡng, và giáo dục tự quản lý.",01_copd.txt
Protease,Mechanism,C5200997,,AFFECTS_ORGAN,Phổi,Organ,C0024109,,0.9,1,2,"Các protease tại phổi, như elastase của bạch cầu trung tính, metalloproteinase của gian bào, và cathepsin, làm giảm elastin và mô liên kết trong quá trình sửa chữa mô thông thường.",01_copd.txt
Protease,Mechanism,C5200997,,UNDERLIES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,"Ở những bệnh nhân COPD, bạch cầu trung tính được hoạt hóa và các tế bào viêm khác giải phóng proteases như một phần của quá trình viêm; hoạt tính protease vượt quá hoạt tính antiprotease, hậu quả là sự phá hủy mô liên kết và tăng tiết chất nhầy.",01_copd.txt
Protease,Mechanism,C5200997,,UNDERLIES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,"Ở những bệnh nhân COPD, bạch cầu trung tính được hoạt hóa và các tế bào viêm khác giải phóng proteases như một phần của quá trình viêm; hoạt tính protease vượt quá hoạt tính antiprotease, hậu quả là sự phá hủy mô liên kết và tăng tiết chất nhầy.",01_copd.txt
Rối loạn hô hấp ở trẻ em,RiskFactor,,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.85,1,2,rối loạn hô hấp ở trẻ em cũng góp phần gây nguy cơ bị COPD.,01_copd.txt
Rối loạn hô hấp ở trẻ em,RiskFactor,,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.85,1,2,rối loạn hô hấp ở trẻ em cũng góp phần gây nguy cơ bị COPD.,01_copd.txt
Siêu âm tim,Test,C0013516,,DIAGNOSES,Bệnh lý van tim,Disease,C0018824,,0.99,2,2,Siêu âm tim thường được chỉ định khi nghi ngờ có bệnh của tâm thất trái hoặc bệnh lý van tim.,01_copd.txt
Siêu âm tim,Test,C0013516,,DIAGNOSES,Bệnh tâm thất trái,Disease,C5686755,,0.99,2,2,Siêu âm tim thường được chỉ định khi nghi ngờ có bệnh của tâm thất trái hoặc bệnh lý van tim.,01_copd.txt
Siêu âm tim,Test,C0013516,,DIAGNOSES,Tăng áp động mạch phổi,DiseaseSubtype,C2973725,,0.99,2,2,Siêu âm tim đôi khi hữu ích để đánh giá chức năng thất phải và tăng áp động mạch phổi,01_copd.txt
Siêu âm tại giường (POCUS),Test,C5396784,,DIAGNOSES,Tràn khí màng phổi,Disease,C0032326,,0.99,2,2,Siêu âm tại giường (POCUS) có thể là một thủ thuật bổ trợ hữu ích để chẩn đoán nhanh viêm phổi hoặc tràn khí màng phổi.,01_copd.txt
Suy giảm chức năng nghiêm trọng,RiskFactor,C4489230,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Bệnh nhân có nguy cơ tử vong cao là những bệnh nhân có giảm cân rõ rệt không rõ nguyên nhân hoặc suy giảm chức năng nghiêm trọng (ví dụ những người gặp khó thở với việc tự chăm sóc, chẳng hạn như mặc quần áo, tắm hoặc ăn uống).",01_copd.txt
Suy giảm chức năng nghiêm trọng,RiskFactor,C4489230,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Bệnh nhân có nguy cơ tử vong cao là những bệnh nhân có giảm cân rõ rệt không rõ nguyên nhân hoặc suy giảm chức năng nghiêm trọng (ví dụ những người gặp khó thở với việc tự chăm sóc, chẳng hạn như mặc quần áo, tắm hoặc ăn uống).",01_copd.txt
Sử dụng nhiên liệu sinh khối,RiskFactor,,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"việc sử dụng rộng rãi nhiên liệu sinh khối, chẳng hạn như gỗ, cỏ hoặc các vật liệu hữu cơ khác, cũng góp phần làm tăng tỷ lệ hiện hành của COPD.",01_copd.txt
Sử dụng nhiên liệu sinh khối,RiskFactor,,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"việc sử dụng rộng rãi nhiên liệu sinh khối, chẳng hạn như gỗ, cỏ hoặc các vật liệu hữu cơ khác, cũng góp phần làm tăng tỷ lệ hiện hành của COPD.",01_copd.txt
TNF-alpha,Mechanism,C1456820,,UNDERLIES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.85,1,2,"Giảm cân có thể xảy ra, có lẽ là do không đủ lượng calo nạp vào và tăng mức độ lưu hành của yếu tố hoại tử khối u (TNF)-alpha.",01_copd.txt
TNF-alpha,Mechanism,C1456820,,UNDERLIES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.85,1,2,"Giảm cân có thể xảy ra, có lẽ là do không đủ lượng calo nạp vào và tăng mức độ lưu hành của yếu tố hoại tử khối u (TNF)-alpha.",01_copd.txt
Thiếu alpha-1 antitrypsin,Cause,C0221757,,CAUSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,COPD dường như có tính gia đình do thiếu alpha-1 antitrypsin (thiếu hụt chất ức chế alpha-1 antiprotease).,01_copd.txt
Thiếu alpha-1 antitrypsin,Cause,C0221757,,CAUSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,COPD dường như có tính gia đình do thiếu alpha-1 antitrypsin (thiếu hụt chất ức chế alpha-1 antiprotease).,01_copd.txt
Thiếu alpha-1 antitrypsin,Cause,C0221757,,CAUSES,Khí phế thũng,DiseaseSubtype,C0034067,,0.9775,2,2,Sự thay đổi khí phế thũng xuất hiện chủ yếu ở đáy phổi gợi ý thiếu alpha-1 antitrypsin.,01_copd.txt
Thiếu hụt alpha-1 antitrypsin,DiseaseSubtype,C0221757,,CAUSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,COPD dường như có tính gia đình do thiếu alpha-1 antitrypsin (thiếu hụt chất ức chế alpha-1 antiprotease).,01_copd.txt
Thiếu hụt alpha-1 antitrypsin,DiseaseSubtype,C0221757,,CAUSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,COPD dường như có tính gia đình do thiếu alpha-1 antitrypsin (thiếu hụt chất ức chế alpha-1 antiprotease).,01_copd.txt
Thiếu hụt alpha-1 antitrypsin,DiseaseSubtype,C0221757,,CAUSES,Khí phế thũng,DiseaseSubtype,C0034067,,0.9775,2,2,Sự thay đổi khí phế thũng xuất hiện chủ yếu ở đáy phổi gợi ý thiếu alpha-1 antitrypsin.,01_copd.txt
Thuốc chủ vận beta-adrenergic tác dụng kéo dài (LABA),DrugClass,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,"Điều trị làm giảm các triệu chứng nhanh chóng bằng các thuốc chủ yếu là beta-adrenergic tác dụng ngắn và giảm đợt cấp bằng corticosteroid dạng hít, thuốc beta-adrenergic tác dụng kéo dài, thuốc kháng cholinergic tác dụng kéo dài hoặc một dạng phối hợp .",01_copd.txt
Thuốc chủ vận beta-adrenergic tác dụng kéo dài (LABA),DrugClass,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,"Điều trị làm giảm các triệu chứng nhanh chóng bằng các thuốc chủ yếu là beta-adrenergic tác dụng ngắn và giảm đợt cấp bằng corticosteroid dạng hít, thuốc beta-adrenergic tác dụng kéo dài, thuốc kháng cholinergic tác dụng kéo dài hoặc một dạng phối hợp .",01_copd.txt
Thuốc chủ vận beta-adrenergic tác dụng ngắn (SABA),DrugClass,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,Điều trị làm giảm các triệu chứng nhanh chóng bằng các thuốc chủ yếu là beta-adrenergic tác dụng ngắn,01_copd.txt
Thuốc chủ vận beta-adrenergic tác dụng ngắn (SABA),DrugClass,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,Điều trị làm giảm các triệu chứng nhanh chóng bằng các thuốc chủ yếu là beta-adrenergic tác dụng ngắn,01_copd.txt
Thuốc giãn phế quản,DrugClass,C0006280,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,trong khi đáp ứng đáng kể với thuốc giãn phế quản dự đoán thời gian sống thêm được cải thiện.,01_copd.txt
Thuốc giãn phế quản,DrugClass,C0006280,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,trong khi đáp ứng đáng kể với thuốc giãn phế quản dự đoán thời gian sống thêm được cải thiện.,01_copd.txt
Thuốc kháng cholinergic tác dụng kéo dài (LAMA),DrugClass,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,"Điều trị làm giảm các triệu chứng nhanh chóng bằng các thuốc chủ yếu là beta-adrenergic tác dụng ngắn và giảm đợt cấp bằng corticosteroid dạng hít, thuốc beta-adrenergic tác dụng kéo dài, thuốc kháng cholinergic tác dụng kéo dài hoặc một dạng phối hợp .",01_copd.txt
Thuốc kháng cholinergic tác dụng kéo dài (LAMA),DrugClass,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,"Điều trị làm giảm các triệu chứng nhanh chóng bằng các thuốc chủ yếu là beta-adrenergic tác dụng ngắn và giảm đợt cấp bằng corticosteroid dạng hít, thuốc beta-adrenergic tác dụng kéo dài, thuốc kháng cholinergic tác dụng kéo dài hoặc một dạng phối hợp .",01_copd.txt
Thủ thuật giảm thể tích phổi,Treatment,C0524689,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.95,1,2,Các thủ thuật giảm thể tích phổi hoặc cấy ghép được sử dụng trong bệnh tiến triển.,01_copd.txt
Thủ thuật giảm thể tích phổi,Treatment,C0524689,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.95,1,2,Các thủ thuật giảm thể tích phổi hoặc cấy ghép được sử dụng trong bệnh tiến triển.,01_copd.txt
"Tiêm chủng dự phòng (Cúm, Phế cầu, COVID-19, RSV)",Treatment,,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Tiêm chủng cúm, phế cầu, COVID-19 và vi rút hợp bào hô hấp ([RSV] ở bệnh nhân >= 60 tuổi) cũng nên được thực hiện như một biện pháp phòng ngừa.",01_copd.txt
"Tiêm chủng dự phòng (Cúm, Phế cầu, COVID-19, RSV)",Treatment,,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Tiêm chủng cúm, phế cầu, COVID-19 và vi rút hợp bào hô hấp ([RSV] ở bệnh nhân >= 60 tuổi) cũng nên được thực hiện như một biện pháp phòng ngừa.",01_copd.txt
Tiêm chủng phòng ngừa,Treatment,C0042196,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Tiêm chủng cúm, phế cầu, COVID-19 và vi rút hợp bào hô hấp ([RSV] ở bệnh nhân >= 60 tuổi) cũng nên được thực hiện như một biện pháp phòng ngừa.",01_copd.txt
Tiêm chủng phòng ngừa,Treatment,C0042196,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Tiêm chủng cúm, phế cầu, COVID-19 và vi rút hợp bào hô hấp ([RSV] ở bệnh nhân >= 60 tuổi) cũng nên được thực hiện như một biện pháp phòng ngừa.",01_copd.txt
Tiêu chuẩn chẩn đoán viêm phế quản mạn tính: ho có đờm >= 3 tháng/năm trong 2 năm liên tiếp,Measurement,,Thông số: Thời gian ho có đờm; min_value: 3; duration: 2 năm liên tiếp,DEFINES_THRESHOLD_FOR,Viêm phế quản mạn tính,Disease,C0008677,,0.99,1,2,Viêm phế quản mạn tính được định nghĩa là ho có đờm trong hầu hết các ngày trong tuần ít nhất là 3 tháng trong 2 năm liên tiếp.,01_copd.txt
Tiếp xúc chất kích thích hô hấp,RiskFactor,,,INCREASES_RISK_OF,Đợt cấp COPD,DiseaseSubtype,C0340044,,0.9775,2,2,"Nguyên nhân cụ thể của bất kỳ đợt cấp nào không phải lúc nào cũng xác định được, nhưng các đợt cấp thường được cho là do các vi rút gây các bệnh nhiễm trùng đường hô hấp trên, viêm phế quản cấp do vi khuẩn hoặc tiếp xúc với các chất kích thích hô hấp.",01_copd.txt
Trọng lượng cơ thể thấp,RiskFactor,C0041667,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.85,1,2,Trọng lượng cơ thể thấp và rối loạn hô hấp ở trẻ em cũng góp phần gây nguy cơ bị COPD.,01_copd.txt
Trọng lượng cơ thể thấp,RiskFactor,C0041667,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.85,1,2,Trọng lượng cơ thể thấp và rối loạn hô hấp ở trẻ em cũng góp phần gây nguy cơ bị COPD.,01_copd.txt
Trục lệch phải > 110°,Measurement,,Thông số: Trục điện tim; Giá trị: >110 độ,DEFINES_THRESHOLD_FOR,Phì đại thất phải,DiseaseSubtype,C0162770,,0.99,2,2,Dấu hiệu phì đại thất phải bao gồm sóng R hoặc R′ cao bằng hoặc cao hơn sóng S ở chuyển đạo V1; sóng R nhỏ hơn sóng S ở chuyển đạo V6; trục lệch phải > 110° không có blốc nhánh phải; hoặc phối hợp nào đó của những dấu hiệu này.,01_copd.txt
Tuổi già,RiskFactor,C0001792,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.8,1,2,"Ngoài ra, tuổi già và sự hiện diện của bệnh tim, thiếu máu, nhịp tim nhanh khi nghỉ ngơi, tăng CO2 máu hoặc hạ oxy máu dự đoán thời gian sống thêm giảm",01_copd.txt
