source_name,source_type,source_cui,source_formatted_attributes,relation_type,target_name,target_type,target_cui,target_formatted_attributes,confidence,agreement_count,total_passes,evidence_span,source_document
Thuốc giảm lo âu,Drug,C0040616,,TREATS,Tăng huyết áp khẩn cấp,DiseaseSubtype,C0745138,,0.9,1,2,Điều trị lo âu bằng cách tư vấn và/hoặc sử dụng thuốc giảm lo âu thường hữu ích trong việc giảm huyết áp và do đó làm giảm tỷ lệ tăng huyết áp khẩn cấp.,02_thuocdieutri.txt
Thuốc hạ huyết áp đường tĩnh mạch,Drug,,,TREATS,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,0.99,2,2,Điều trị là giảm huyết áp ngay lập tức bằng thuốc hạ huyết áp theo đường tĩnh mạch.,02_thuocdieutri.txt
Thuốc hạ huyết áp đường tĩnh mạch,Drug,,,TREATS,Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,0.99,2,2,Điều trị là giảm huyết áp ngay lập tức bằng thuốc hạ huyết áp theo đường tĩnh mạch.,02_thuocdieutri.txt
Thuốc lợi tiểu giữ kali,DrugClass,C0304490,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,2,2,Thuốc lợi tiểu giữ kali không hiệu quả bằng thuốc lợi tiểu loại thiazid trong việc kiểm soát tăng huyết áp,02_thuocdieutri.txt
Thuốc lợi tiểu quai,DrugClass,C0354100,,TREATS,Tăng huyết áp,Disease,C0020538,,0.9,1,2,Thuốc lợi tiểu quai chỉ được sử dụng để điều trị tăng huyết áp ở những bệnh nhân có GFR ước tính < 30 mL/phút,02_thuocdieutri.txt
Thuốc lợi tiểu thiazid,DrugClass,C0012802,,TREATS,Đái tháo đường,Disease,C0011849,,0.8,1,2,"Ở hầu hết bệnh nhân đái tháo đường, thuốc lợi tiểu thiazid không ảnh hưởng đến việc kiểm soát bệnh.",02_thuocdieutri.txt
Thuốc tiêm truyền,DrugClass,C4040199,,TREATS,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,0.99,2,2,"Để biết về điều trị các trường hợp tăng huyết áp cấp cứu, xem bảng Thuốc tiêm truyền trong trường hợp tăng huyết áp cấp cứu.",02_thuocdieutri.txt
Thuốc tiêm truyền,DrugClass,C4040199,,TREATS,Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,0.99,2,2,"Để biết về điều trị các trường hợp tăng huyết áp cấp cứu, xem bảng Thuốc tiêm truyền trong trường hợp tăng huyết áp cấp cứu.",02_thuocdieutri.txt
Thuốc ức chế men chuyển (ACE),DrugClass,C0003015,,CONTRAINDICATED_IN,Phụ nữ có thai,PatientGroup,C0033011,,0.99,1,2,ACEI chống chỉ định với phụ nữ có thai.,02_thuocdieutri.txt
Thuốc ức chế men chuyển (ACE),DrugClass,C0003015,,TREATS,Đái tháo đường,Disease,C0011849,,0.99,2,2,Vì những loại thuốc này có tác dụng bảo vệ thận nên các thuốc này (cùng với thuốc chẹn thụ thể angiotensin II) là loại thuốc được lựa chọn cho bệnh nhân tiểu đường.,02_thuocdieutri.txt
Thất bại tự điều hòa lưu lượng máu não,Mechanism,,,UNDERLIES,Bệnh não do tăng huyết áp,Disease,C0151620,,0.99,2,2,Bệnh não do tăng huyết áp có thể liên quan đến tình trạng thất bại trong quá trình tự điều hòa lưu lượng máu ở não.,02_thuocdieutri.txt
Thất bại tự điều hòa lưu lượng máu não,Mechanism,,,UNDERLIES,Bệnh não tăng huyết áp,Complication,C0151620,,0.99,2,2,Bệnh não do tăng huyết áp có thể liên quan đến tình trạng thất bại trong quá trình tự điều hòa lưu lượng máu ở não.,02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,IS_SUBTYPE_OF,Tăng huyết áp,Disease,C0020538,,0.99,2,2,(Xem thêm Tăng huyết áp và các trường hợp tăng huyết áp cấp cứu.),02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Bóc tách động mạch chủ cấp,Complication,,,0.99,2,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Bệnh não do tăng huyết áp,Disease,C0151620,,0.99,2,2,Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp,02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Bệnh não tăng huyết áp,Complication,C0151620,,0.99,2,2,Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp,02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Suy thất trái cấp tính,Complication,C1306063,,0.99,1,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Suy thất trái cấp tính có phù phổi,Complication,,,0.99,1,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Suy thận,Complication,C1565489,,0.99,2,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Thiếu máu cơ tim,Complication,C0151744,,0.99,2,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Tiền sản giật và sản giật,Complication,C5574918,,0.99,2,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,LEADS_TO,Tổn thương cơ quan đích,Complication,C3887506,,0.99,4,2,"(Tăng huyết áp cấp tính nặng) Tăng huyết áp cấp cứu là tăng huyết áp nặng (thường được xác định là huyết áp tâm thu (HA) >= 180 mm Hg và/hoặc huyết áp tâm trương >= 120 mm Hg) có dấu hiệu tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận).",02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,IS_SUBTYPE_OF,Tăng huyết áp,Disease,C0020538,,0.99,2,2,(Xem thêm Tăng huyết áp và các trường hợp tăng huyết áp cấp cứu.),02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Bóc tách động mạch chủ cấp,Complication,,,0.99,2,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Bệnh não do tăng huyết áp,Disease,C0151620,,0.99,2,2,Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp,02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Bệnh não tăng huyết áp,Complication,C0151620,,0.99,2,2,Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp,02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Suy thất trái cấp tính,Complication,C1306063,,0.99,1,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Suy thất trái cấp tính có phù phổi,Complication,,,0.99,1,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Suy thận,Complication,C1565489,,0.99,2,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Thiếu máu cơ tim,Complication,C0151744,,0.99,2,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Tiền sản giật và sản giật,Complication,C5574918,,0.99,2,2,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,LEADS_TO,Tổn thương cơ quan đích,Complication,C3887506,,0.99,4,2,"(Tăng huyết áp cấp tính nặng) Tăng huyết áp cấp cứu là tăng huyết áp nặng (thường được xác định là huyết áp tâm thu (HA) >= 180 mm Hg và/hoặc huyết áp tâm trương >= 120 mm Hg) có dấu hiệu tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận).",02_thuocdieutri.txt
Tổn thương cơ quan đích,Complication,C3887506,,AFFECTS_ORGAN,Hệ tim mạch,Organ,C0007226,,0.99,2,2,"tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận)",02_thuocdieutri.txt
Tổn thương cơ quan đích,Complication,C3887506,,AFFECTS_ORGAN,Não,Organ,C0006104,,0.99,2,2,"tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận)",02_thuocdieutri.txt
Tổn thương cơ quan đích,Complication,C3887506,,AFFECTS_ORGAN,Thận,Organ,C0022646,,0.99,2,2,"tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận)",02_thuocdieutri.txt
Tổn thương thận,Complication,C2609414,,AFFECTS_ORGAN,Hệ thần kinh trung ương,Organ,C3714787,,0.9,1,2,Tổn thương thận có thể không biểu hiện triệu chứng,02_thuocdieutri.txt
Xuất huyết não,DiseaseSubtype,C2937358,,LEADS_TO,Tăng huyết áp,Disease,C0020538,,0.9,1,2,Sự tăng huyết áp này thường là hệ quả của đột quỵ và xuất huyết não,02_thuocdieutri.txt
Xét nghiệm creatinine huyết thanh,Test,C3694999,,DIAGNOSES,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,0.99,2,2,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
Xét nghiệm creatinine huyết thanh,Test,C3694999,,DIAGNOSES,Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,0.99,2,2,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
Xét nghiệm kali và creatinine huyết thanh,Test,,,DIAGNOSES,Rối loạn chức năng thận,Disease,C3279454,,0.99,2,2,"Ở những bệnh nhân có rối loạn chức năng thận, kali và creatinine huyết thanh được theo dõi ít nhất mỗi 3 tháng.",02_thuocdieutri.txt
thụ thể alpha-2-adrenergic,Mechanism,C0001639,,PART_OF_MECHANISM,hoạt động thần kinh giao cảm,Mechanism,,,0.99,2,2,kích thích thụ thể alpha-2-adrenergic ở thân não và làm giảm hoạt động thần kinh giao cảm,02_thuocdieutri.txt
Đo huyết áp,Test,C0005824,,DIAGNOSES,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,0.99,2,2,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
Đo huyết áp,Test,C0005824,,DIAGNOSES,Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,0.99,2,2,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
Đo điện giải,Test,C0201992,,DIAGNOSES,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,0.99,2,2,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
Đo điện giải,Test,C0201992,,DIAGNOSES,Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,0.99,2,2,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
