source_name,source_type,source_cui,source_formatted_attributes,relation_type,target_name,target_type,target_cui,target_formatted_attributes,confidence,agreement_count,total_passes,evidence_span,source_document
Thay đổi chế độ ăn uống,Treatment,C0086153,,TREATS,Đái tháo đường,Disease,C0011849,,0.99,2,2,Sự thay đổi chế độ ăn cũng giúp kiểm soát đái tháo đường,01_tanghuyetap.txt
Thay đổi lối sống,Treatment,C0454378,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Trong số những người được khuyến nghị dùng thuốc điều trị huyết áp và thay đổi lối sống, khả năng kiểm soát huyết áp cao hơn ở người lớn da trắng không phải gốc Tây Ban Nha (31%) so với người lớn da đen không phải gốc Tây Ban Nha (20%), người lớn châu Á không phải gốc Tây Ban Nha (24%) hoặc người lớn gốc Tây Ban Nha (23%) (1).",01_tanghuyetap.txt
Thay đổi điều trị bằng thuốc,Treatment,C0580105,,TREATS,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,0.9,1,2,Để đạt được mức kiểm soát huyết áp đầy đủ thường đòi hỏi phải đánh giá nhiều lần và thay đổi điều trị bằng thuốc.,01_tanghuyetap.txt
Theo dõi huyết áp lưu động,Test,C0242876,,DIAGNOSES,Tăng huyết áp áo choàng trắng,DiseaseSubtype,C0262534,,0.99,2,2,Theo dõi huyết áp tại nhà hoặc theo dõi huyết áp lưu động được chỉ định khi nghi ngờ bị tăng huyết áp áo choàng trắng hoặc tăng huyết áp ẩn.,01_tanghuyetap.txt
Theo dõi huyết áp lưu động,Test,C0242876,,DIAGNOSES,Tăng huyết áp ẩn,DiseaseSubtype,C3178811,,0.99,2,2,Theo dõi huyết áp tại nhà hoặc theo dõi huyết áp lưu động được chỉ định khi nghi ngờ bị tăng huyết áp áo choàng trắng hoặc tăng huyết áp ẩn.,01_tanghuyetap.txt
Thuốc chẹn kênh canxi,DrugClass,C0006684,,PREFERRED_FOR,Đau thắt ngực,Disease,C0002963,,0.99,2,2,thuốc chẹn kênh canxi cho bệnh nhân đau thắt ngực,01_tanghuyetap.txt
Thuốc chẹn kênh canxi,DrugClass,C0006684,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Điều trị bao gồm thay đổi lối sống và dùng thuốc, bao gồm thuốc lợi tiểu, thuốc ức chế men chuyển angiotensin (ACE), thuốc ức chế thụ thể angiotensin II và thuốc chẹn kênh canxi.",01_tanghuyetap.txt
Thuốc chẹn kênh canxi,DrugClass,C0006684,,TREATS,Tăng huyết áp do renin thấp nhạy cảm với muối,DiseaseSubtype,,,0.99,2,2,thuốc chẹn kênh canxi hoặc thuốc lợi tiểu thiazide ban đầu vì những loại thuốc này hiệu quả hơn đối với những bệnh nhân bị tăng huyết áp do renin thấp nhạy cảm với muối,01_tanghuyetap.txt
Thuốc chẹn thụ thể angiotensin,DrugClass,C0815017,,PREFERRED_FOR,Đái tháo đường,Disease,C0011849,,0.99,2,2,thuốc ức chế ACE hoặc ARB cho bệnh nhân tiểu đường,01_tanghuyetap.txt
Thuốc chẹn thụ thể angiotensin,DrugClass,C0815017,,TREATS,Tăng huyết áp,Disease,C0020538,,0.8,1,2,"Điều trị bao gồm thay đổi lối sống và dùng thuốc, bao gồm thuốc lợi tiểu, thuốc ức chế men chuyển angiotensin (ACE), thuốc ức chế thụ thể angiotensin II",01_tanghuyetap.txt
Thuốc chẹn thụ thể angiotensin,DrugClass,C0815017,,TREATS,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,0.96,2,2,Khi có dấu hiệu của tăng huyết áp cấp cứu cần hạ huyết áp ngay lập tức với các thuốc hạ áp.,01_tanghuyetap.txt
Thuốc chẹn thụ thể angiotensin,DrugClass,C0815017,,TREATS,Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,0.96,2,2,Khi có dấu hiệu của tăng huyết áp cấp cứu cần hạ huyết áp ngay lập tức với các thuốc hạ áp.,01_tanghuyetap.txt
Thuốc chẹn thụ thể angiotensin (ARB),DrugClass,C0521942,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,1,2,"Điều trị bao gồm thay đổi lối sống và dùng thuốc, bao gồm thuốc lợi tiểu, thuốc ức chế men chuyển angiotensin (ACE), thuốc ức chế thụ thể angiotensin II và thuốc chẹn kênh canxi.",01_tanghuyetap.txt
Thuốc hạ áp,DrugClass,C0003364,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,2,2,Tăng huyết áp được định nghĩa là huyết áp tâm thu (HA) >= 130 mm Hg hoặc huyết áp tâm trương >= 80 mm Hg hoặc đang dùng thuốc điều trị tăng huyết áp.,01_tanghuyetap.txt
Thuốc hạ áp,DrugClass,C0003364,,TREATS,Tăng huyết áp khi mang thai,DiseaseSubtype,C0852036,,0.99,2,2,Điều trị tăng huyết áp khi mang thai đòi hỏi phải lựa chọn thuốc cẩn thận vì một số loại thuốc hạ huyết áp có thể gây hại cho thai nhi.,01_tanghuyetap.txt
Thuốc lợi tiểu,DrugClass,C0012798,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Điều trị bao gồm thay đổi lối sống và dùng thuốc, bao gồm thuốc lợi tiểu, thuốc ức chế men chuyển angiotensin (ACE), thuốc ức chế thụ thể angiotensin II và thuốc chẹn kênh canxi.",01_tanghuyetap.txt
Thuốc lợi tiểu thiazid,DrugClass,C0012802,,TREATS,Tăng huyết áp do renin thấp nhạy cảm với muối,DiseaseSubtype,,,0.99,2,2,thuốc lợi tiểu thiazide ban đầu vì những loại thuốc này hiệu quả hơn đối với những bệnh nhân bị tăng huyết áp do renin thấp nhạy cảm với muối,01_tanghuyetap.txt
Thuốc điều trị tăng huyết áp thứ ba,Drug,,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Nếu không đạt được huyết áp mục tiêu bằng 2 loại thuốc, một loại thuốc thứ ba trong số các loại thuốc ban đầu sẽ được thêm vào.",01_tanghuyetap.txt
Thuốc đối kháng thụ thể mineralocorticoid,DrugClass,C1579268,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Nếu loại thuốc thứ ba đó không được dung nạp hoặc bị chống chỉ định, có thể sử dụng một loại thuốc khác (ví dụ: thuốc đối kháng aldosterone).",01_tanghuyetap.txt
Thuốc đối kháng thụ thể mineralocorticoid,DrugClass,C1579268,,TREATS,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,0.99,2,2,Việc sử dụng thuốc đối kháng thụ thể mineralocorticoid có thể có lợi trong việc đạt được huyết áp mục tiêu.,01_tanghuyetap.txt
Thuốc ức chế men chuyển (ACE),DrugClass,C0003015,,PREFERRED_FOR,Đái tháo đường,Disease,C0011849,,0.99,2,2,thuốc ức chế ACE hoặc ARB cho bệnh nhân tiểu đường,01_tanghuyetap.txt
Thuốc ức chế men chuyển (ACE),DrugClass,C0003015,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,3,2,"Điều trị bao gồm thay đổi lối sống và dùng thuốc, bao gồm thuốc lợi tiểu, thuốc ức chế men chuyển angiotensin (ACE), thuốc ức chế thụ thể angiotensin II và thuốc chẹn kênh canxi.",01_tanghuyetap.txt
Thuốc ức chế men chuyển (ACE),DrugClass,C0003015,,TREATS,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,0.96,2,2,Khi có dấu hiệu của tăng huyết áp cấp cứu cần hạ huyết áp ngay lập tức với các thuốc hạ áp.,01_tanghuyetap.txt
Thuốc ức chế men chuyển (ACE),DrugClass,C0003015,,TREATS,Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,0.96,2,2,Khi có dấu hiệu của tăng huyết áp cấp cứu cần hạ huyết áp ngay lập tức với các thuốc hạ áp.,01_tanghuyetap.txt
Thể tích huyết tương,Mechanism,C0032127,,UNDERLIES,Tăng huyết áp tiên phát,DiseaseSubtype,C0085580,,0.99,2,2,"trong tăng huyết áp tiên phát huyết động và các thành phần sinh lý (ví dụ: thể tích huyết tương, hoạt động của hệ renin-angiotensin) rất biến đổi",01_tanghuyetap.txt
Thời gian ngủ tối ưu > 6 giờ/đêm,Treatment,,,TREATS,Tăng huyết áp,Disease,C0020538,,0.985,2,2,việc tối ưu hóa chất lượng và thời gian ngủ (> 6 giờ/đêm) giúp cải thiện khả năng kiểm soát huyết áp ở những bệnh nhân mắc bệnh thận mạn tính.,01_tanghuyetap.txt
Tiền sử,Test,C0262926,,DIAGNOSES,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Tiền sử, khám thực thể, và các xét nghiệm cận lâm sàng khác giúp xác định nguyên nhân và xác định xem đã có tổn thương các cơ quan đích hay chưa.",01_tanghuyetap.txt
Tiền sử gia đình bị tăng huyết áp,RiskFactor,C0455405,,INCREASES_RISK_OF,Tăng huyết áp,Disease,C0020538,,0.97,2,2,đặc biệt là ở những bệnh nhân trẻ có tiền sử gia đình bị tăng huyết áp.,01_tanghuyetap.txt
Triệt đốt thần kinh giao cảm động mạch thận bằng tần số vô tuyến,Treatment,C5923646,,TREATS,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,0.99,2,2,Các thiết bị như vậy được sử dụng ở Châu Âu và Úc để điều trị tăng huyết áp kháng thuốc.,01_tanghuyetap.txt
Tuổi,RiskFactor,C0242383,,INCREASES_RISK_OF,Tăng huyết áp,Disease,C0020538,,0.99,2,2,Huyết áp tăng dần theo tuổi.,01_tanghuyetap.txt
Tăng aldosteron,Mechanism,C0020428,,UNDERLIES,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,0.99,2,2,Tăng aldosteron hoặc tăng cortisol cận lâm sàng được xác định ở 15% đến 20% số trường hợp tăng huyết áp kháng trị.,01_tanghuyetap.txt
Tăng cortisol cận lâm sàng,Mechanism,,,UNDERLIES,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,0.99,2,2,Tăng aldosteron hoặc tăng cortisol cận lâm sàng được xác định ở 15% đến 20% số trường hợp tăng huyết áp kháng trị.,01_tanghuyetap.txt
Tăng cường hoạt động thể chất,Treatment,C4722257,,TREATS,Tăng huyết áp,Disease,C0020538,,0.99,1,2,Các biện pháp điều trị không dùng thuốc tốt nhất đã được chứng minh để phòng ngừa và điều trị tăng huyết áp bao gồm: Tăng cường hoạt động thể chất,01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Biến chứng tăng huyết áp,Complication,C3266050,,0.99,2,2,"Tăng huyết áp nặng hoặc kéo dài gây tổn thương hệ tim mạch, não và thận, làm tăng nguy cơ nhồi máu cơ tim, đột quỵ, và bệnh thận mạn.",01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Biến cố tim mạch,Complication,C1320716,,0.9,1,2,Huyết áp tâm thu dự đoán các biến cố tim mạch tử vong và không tử vong tốt hơn huyết áp tâm trương,01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Bóc tách động mạch chủ ngực,Complication,C0729233,,0.99,4,2,Bóc tách động mạch chủ ngực thường là hậu quả của tăng huyết áp,01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Bệnh não tăng huyết áp,Complication,C0151620,,0.99,1,2,"Khi tình trạng tăng huyết áp nặng gây ra các triệu chứng về tim mạch, thần kinh, thận và võng mạc (ví dụ: xơ vữa động mạch vành có triệu chứng, suy tim, bệnh não tăng huyết áp, suy thận), thì được gọi là trường hợp cấp cứu tăng huyết áp.",01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Bệnh tim mạch do xơ vữa động mạch,Disease,C0004153,,0.99,2,2,Mức huyết áp tăng cao dẫn đến xơ vữa động mạch toàn thể và đẩy nhanh quá trình hình thành xơ vữa động mạch.,01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Bệnh động mạch vành,Disease,C1956346,,0.985,2,2,Bệnh động mạch vành là nguyên nhân thường gặp nhất gây tử vong ở bệnh nhân được điều trị.,01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Nhồi máu não,Complication,C0007785,,0.985,2,2,"Ở những bệnh nhân được điều trị nhưng chưa thích hợp, nhồi máu não hoặc xuất huyết não là biến chứng phổ biến nhất.",01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Phình động mạch chủ bụng,Complication,C0162871,,0.99,4,2,hầu hết bệnh nhân phình động mạch chủ bụng đều có tăng huyết áp.,01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Tổn thương cơ quan đích,Complication,C3887506,,0.96,2,2,"Tiền sử, khám thực thể, và các xét nghiệm cận lâm sàng khác giúp xác định nguyên nhân và xác định xem đã có tổn thương các cơ quan đích hay chưa.",01_tanghuyetap.txt
Tăng huyết áp,Disease,C0020538,,LEADS_TO,Xơ vữa động mạch,Mechanism,C0004153,,0.99,2,2,Mức huyết áp tăng cao dẫn đến xơ vữa động mạch toàn thể và đẩy nhanh quá trình hình thành xơ vữa động mạch.,01_tanghuyetap.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,DEFINES_THRESHOLD_FOR,Tăng huyết áp khẩn cấp,DiseaseSubtype,C0745138,,0.99,2,2,Ngay cả tăng huyết áp nặng (thường được định nghĩa là huyết áp tâm thu >= 180 mm Hg và/hoặc huyết áp tâm trương >= 120 mm Hg) cũng có thể không có triệu chứng (tăng huyết áp khẩn cấp).,01_tanghuyetap.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,HAS_SIGN,Buồn nôn và nôn,Sign,C0027498,,0.9,1,2,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,HAS_SIGN,Co giật,Sign,C0036572,,0.99,2,2,Khi có dấu hiệu của tăng huyết áp cấp cứu cần hạ huyết áp ngay lập tức với các thuốc hạ áp. Các dấu hiệu đó có thể bao gồm co giật,01_tanghuyetap.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,HAS_SIGN,Khó thở,Symptom,C0013404,,0.9,1,2,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở",01_tanghuyetap.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,HAS_SIGN,Triệu chứng thần kinh khu trú,Sign,C0746857,,0.99,2,2,Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú,01_tanghuyetap.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,HAS_SIGN,Xuất huyết võng mạc,Sign,C0035317,,0.99,2,2,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,HAS_SIGN,Đau ngực,Sign,C0008031,,0.99,2,2,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
Tăng huyết áp do mạch thận,DiseaseSubtype,C0020545,,CAUSES,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Dạng này là điển hình của tăng huyết áp nguyên phát và tăng huyết áp do cường aldosteron nguyên phát, u tủy thượng thận, bệnh mạch thận và bệnh nhu mô thận.",01_tanghuyetap.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,DEFINES_THRESHOLD_FOR,Tăng huyết áp khẩn cấp,DiseaseSubtype,C0745138,,0.99,2,2,Ngay cả tăng huyết áp nặng (thường được định nghĩa là huyết áp tâm thu >= 180 mm Hg và/hoặc huyết áp tâm trương >= 120 mm Hg) cũng có thể không có triệu chứng (tăng huyết áp khẩn cấp).,01_tanghuyetap.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,HAS_SIGN,Buồn nôn và nôn,Sign,C0027498,,0.9,1,2,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,HAS_SIGN,Co giật,Sign,C0036572,,0.99,2,2,Khi có dấu hiệu của tăng huyết áp cấp cứu cần hạ huyết áp ngay lập tức với các thuốc hạ áp. Các dấu hiệu đó có thể bao gồm co giật,01_tanghuyetap.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,HAS_SIGN,Khó thở,Symptom,C0013404,,0.9,1,2,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở",01_tanghuyetap.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,HAS_SIGN,Triệu chứng thần kinh khu trú,Sign,C0746857,,0.99,2,2,Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú,01_tanghuyetap.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,HAS_SIGN,Xuất huyết võng mạc,Sign,C0035317,,0.99,2,2,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
Tăng huyết áp nặng: Huyết áp tâm thu >= 180 mmHg hoặc huyết áp tâm trương >= 120 mmHg,Measurement,C0745136,Thông số: Tăng huyết áp nặng; Huyết áp 180/120 mmHg,HAS_SIGN,Đau ngực,Sign,C0008031,,0.99,2,2,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
Tăng huyết áp thứ phát,DiseaseSubtype,C0155616,,CAUSES,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,0.8,1,2,Nguyên nhân thứ phát gây tăng huyết áp phải được loại trừ khi đánh giá tình trạng tăng huyết áp kháng trị.,01_tanghuyetap.txt
Tăng huyết áp tâm thu do lượng natri lớn: 10 - 20 mmHg,Measurement,,Thông số: Tăng huyết áp tâm thu; min_value: 10; max_value: 20,DEFINES_THRESHOLD_FOR,Tăng huyết áp,Disease,C0020538,,0.8,1,2,"Khi lượng oxit nitric giảm, lượng natri lớn (ví dụ: bữa ăn mặn) có thể làm tăng huyết áp tâm thu từ 10 đến 20 mm Hg.",01_tanghuyetap.txt
Tăng huyết áp áo choàng trắng,DiseaseSubtype,C0262534,,LEADS_TO,Biến cố tim mạch,Complication,C1320716,,0.98,2,2,Tăng huyết áp áo choàng trắng không được điều trị dường như có liên quan đến kết quả tim mạch bất lợi hơn so với huyết áp bình thường.,01_tanghuyetap.txt
Tăng huyết áp ẩn,DiseaseSubtype,C3178811,,LEADS_TO,Nguy cơ tim mạch,Complication,C4324389,,0.99,2,2,"Tăng huyết áp ẩn và tăng huyết áp ẩn không kiểm soát được (ở những người đang được điều trị) có liên quan đến tăng nguy cơ tim mạch, với tỷ lệ tử vong tương tự như nguy cơ ở những bệnh nhân bị tăng huyết áp kéo dài.",01_tanghuyetap.txt
Tăng huyết áp ẩn không kiểm soát được,DiseaseSubtype,,,LEADS_TO,Nguy cơ tim mạch,Complication,C4324389,,0.99,2,2,"Tăng huyết áp ẩn và tăng huyết áp ẩn không kiểm soát được (ở những người đang được điều trị) có liên quan đến tăng nguy cơ tim mạch, với tỷ lệ tử vong tương tự như nguy cơ ở những bệnh nhân bị tăng huyết áp kéo dài.",01_tanghuyetap.txt
Tỷ lệ albumin/creatinin niệu,Test,C0455271,,DIAGNOSES,Tăng huyết áp,Disease,C0020538,,0.99,2,2,Các xét nghiệm có thể bao gồm Phân tích nước tiểu và tỷ lệ albumin/creatinin niệu,01_tanghuyetap.txt
Tỷ lệ sống thêm sau 1 năm < 10%,Measurement,,Thông số: Tỷ lệ sống thêm sau 1 năm; Giá trị: <10 %,DEFINES_THRESHOLD_FOR,Bệnh võng mạc độ 3,DiseaseSubtype,C1443383,,0.99,2,2,"Nếu không điều trị, tỷ lệ sống thêm sau 1 năm là < 10% ở những bệnh nhân bị xơ võng mạc, xuất tiết bông, hẹp tiểu động mạch và xuất huyết (bệnh võng mạc độ 3)",01_tanghuyetap.txt
Tỷ lệ sống thêm sau 1 năm < 5%,Measurement,,Thông số: Tỷ lệ sống thêm sau 1 năm; Giá trị: <5 %,DEFINES_THRESHOLD_FOR,Bệnh võng mạc độ 4,DiseaseSubtype,C1443384,,0.95,1,2,và < 5% ở những bệnh nhân có những thay đổi tương tự cộng với phù gai thị (bệnh võng mạc độ 4) ).,01_tanghuyetap.txt
U tế bào ưa crom,Disease,C4551683,,CAUSES,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Dạng này là điển hình của tăng huyết áp nguyên phát và tăng huyết áp do cường aldosteron nguyên phát, u tủy thượng thận",01_tanghuyetap.txt
U tủy thượng thận,Cause,C4551683,,CAUSES,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Dạng này là điển hình của tăng huyết áp nguyên phát và tăng huyết áp do cường aldosteron nguyên phát, u tủy thượng thận",01_tanghuyetap.txt
Xét nghiệm chẩn đoán tăng huyết áp,Test,,,DIAGNOSES,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Khi mới có chẩn đoán tăng huyết áp, hãy làm xét nghiệm nước tiểu, tỷ lệ albumin:creatinine trong nước tiểu, xét nghiệm máu (creatinine, kali, natri, canxi, đường huyết lúc đói, bảng lipid và thường là hormone kích thích tuyến giáp) và ECG.",01_tanghuyetap.txt
Xét nghiệm cận lâm sàng,Test,C0086143,,DIAGNOSES,Tăng huyết áp,Disease,C0020538,,0.99,2,2,"Tiền sử, khám thực thể, và các xét nghiệm cận lâm sàng khác giúp xác định nguyên nhân và xác định xem đã có tổn thương các cơ quan đích hay chưa.",01_tanghuyetap.txt
Xơ cứng động mạch chủ,Mechanism,C1331537,,UNDERLIES,Tăng huyết áp tâm thu đơn độc,DiseaseSubtype,C0745133,,0.985,2,2,"Một số bệnh nhân cao tuổi có tăng huyết áp tâm thu đơn độc với cung lượng tim bình thường hoặc thấp, có thể là do sự xơ cứng động mạch chủ và các nhánh lớn của nó.",01_tanghuyetap.txt
Xơ vữa động mạch,Mechanism,C0004153,,AFFECTS_ORGAN,Mắt,Organ,C4266572,,0.99,2,2,"Xơ vữa động mạch được đặc trưng bởi tình trạng phì đại, tăng sản và hyalin hóa ở lớp giữa của các động mạch nhỏ (tiểu động mạch), đặc biệt là ở mắt và thận.",01_tanghuyetap.txt
Xơ vữa động mạch,Mechanism,C0004153,,AFFECTS_ORGAN,Thận,Organ,C0022646,,0.99,2,2,"Xơ vữa động mạch được đặc trưng bởi tình trạng phì đại, tăng sản và hyalin hóa ở lớp giữa của các động mạch nhỏ (tiểu động mạch), đặc biệt là ở mắt và thận.",01_tanghuyetap.txt
Yếu tố nguy cơ,RiskFactor,C0035648,,INCREASES_RISK_OF,Tăng huyết áp tiên phát,DiseaseSubtype,C0085580,,0.96,2,2,Phụ thuộc vào huyết áp và bệnh tim mạch hoặc các yếu tố nguy cơ kèm theo Tăng huyết áp tiên phát không chữa được,01_tanghuyetap.txt
Ăn nhiều muối,RiskFactor,,,INCREASES_RISK_OF,Tăng huyết áp tiên phát,DiseaseSubtype,C0085580,,0.99,2,2,"Ở độ tuổi trẻ hơn, các yếu tố môi trường (ví dụ: natri trong chế độ ăn, căng thẳng) dường như chỉ ảnh hưởng đến những người có cơ địa dễ mắc bệnh",01_tanghuyetap.txt
Đo huyết áp,Test,C0005824,,DIAGNOSES,Tăng huyết áp,Disease,C0020538,,0.99,2,2,Tăng huyết áp được chẩn đoán bằng cách đo huyết áp.,01_tanghuyetap.txt
Đo huyết áp tại nhà,Test,C1449681,,DIAGNOSES,Tăng huyết áp áo choàng trắng,DiseaseSubtype,C0262534,,0.99,2,2,Theo dõi huyết áp tại nhà hoặc theo dõi huyết áp lưu động được chỉ định khi nghi ngờ bị tăng huyết áp áo choàng trắng hoặc tăng huyết áp ẩn.,01_tanghuyetap.txt
Đo huyết áp tại nhà,Test,C1449681,,DIAGNOSES,Tăng huyết áp ẩn,DiseaseSubtype,C3178811,,0.99,2,2,Theo dõi huyết áp tại nhà hoặc theo dõi huyết áp lưu động được chỉ định khi nghi ngờ bị tăng huyết áp áo choàng trắng hoặc tăng huyết áp ẩn.,01_tanghuyetap.txt
Đo lượng metanephrine tự do trong huyết tương,Test,C4036964,,DIAGNOSES,U tế bào ưa crom,Disease,C4551683,,0.99,1,2,Đôi khi đo lượng metanephrine tự do trong huyết tương (để phát hiện u tế bào ưa crom),01_tanghuyetap.txt
Đo lượng metanephrine tự do trong huyết tương,Test,C4036964,,DIAGNOSES,U tủy thượng thận,Cause,C4551683,,0.99,1,2,Đôi khi đo lượng metanephrine tự do trong huyết tương (để phát hiện u tế bào ưa crom),01_tanghuyetap.txt
Đái tháo đường,Disease,C0011849,,INCREASES_RISK_OF,Bệnh tim mạch do xơ vữa động mạch,Disease,C0004153,,0.99,2,2,Bệnh đái tháo đường hoặc bệnh thận cũng là một phần trong các yếu tố nguy cơ của bệnh xơ vữa động mạch.,01_tanghuyetap.txt
Đái tháo đường,Disease,C0011849,,INCREASES_RISK_OF,Hoa mắt chóng mặt,Complication,C0012833,,0.9,1,2,"Đây là mối lo ngại đặc biệt đối với những bệnh nhân bị tiểu đường, những người có huyết áp tâm thu < 120 mm Hg hoặc huyết áp tâm trương gần 60 mm Hg làm tăng nguy cơ bị các biến cố bất lợi này.",01_tanghuyetap.txt
Đái tháo đường,Disease,C0011849,,INCREASES_RISK_OF,Suy thận,Disease,C1565489,,0.9,1,2,"Đây là mối lo ngại đặc biệt đối với những bệnh nhân bị tiểu đường, những người có huyết áp tâm thu < 120 mm Hg hoặc huyết áp tâm trương gần 60 mm Hg làm tăng nguy cơ bị các biến cố bất lợi này.",01_tanghuyetap.txt
Đái tháo đường,Disease,C0011849,,INCREASES_RISK_OF,Tăng huyết áp,Disease,C0020538,,0.99,2,2,mặc dù bệnh nhân mắc bệnh tiểu đường thường cũng bị tăng huyết áp.,01_tanghuyetap.txt
