source_name,source_type,source_cui,source_formatted_attributes,relation_type,target_name,target_type,target_cui,target_formatted_attributes,confidence,agreement_count,total_passes,evidence_span,source_document
Kiểm tra chức năng hô hấp,Test,C0024119,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.99,1,2,Bệnh nhân nghi ngờ bị hen suyễn nên được kiểm tra chức năng hô hấp để chẩn đoán bệnh,henphequan.txt
Kiểm tra chức năng hô hấp,Test,C0024119,,DIAGNOSES,Hạn chế luồng khí,Sign,C0024117,,0.9,1,2,"Chẩn đoán dựa trên tiền sử, khám lâm sàng và được xác định bằng các kiểm tra chức năng hô hấp.",henphequan.txt
Kế hoạch hành động hen suyễn,Treatment,C3481636,,TREATS,Hen suyễn,Disease,C0004096,,0.99,2,2,Kế hoạch như vậy dẫn đến việc kiểm soát bệnh hen suyễn tốt hơn,henphequan.txt
Kế hoạch quản lý bệnh hen,Treatment,C1445942,,TREATS,Hen suyễn,Disease,C0004096,,0.9,1,2,Thanh thiếu niên và trẻ em lớn nên tham gia vào việc phát triển các kế hoạch quản lý bệnh hen của riêng mình và thiết lập các mục tiêu riêng của họ trong điều trị để cải thiện sự tuân thủ.,henphequan.txt
Leptin,Mechanism,C0299583,,UNDERLIES,Hen suyễn,Disease,C0004096,,0.96,2,2,"Các chất trung gian chính liên quan đến các nghiên cứu quan sát và nghiên cứu cắt ngang bao gồm leptin, adipokine và Il-6 huyết thanh.",henphequan.txt
Liệu pháp kiểm soát hen,Treatment,,,TREATS,Bệnh hen do tập luyện,Disease,C0004099,,0.99,2,2,liệu pháp kiểm soát (bước 2 trở lên trong Bảng Các bước quản lý bệnh hen) nên được bắt đầu nếu các triệu chứng do tập thể dục không đáp ứng với thuốc hít,henphequan.txt
Liệu pháp kiểm soát hen,Treatment,,,TREATS,Hen do gắng sức,DiseaseSubtype,C0004099,,0.99,2,2,liệu pháp kiểm soát (bước 2 trở lên trong Bảng Các bước quản lý bệnh hen) nên được bắt đầu nếu các triệu chứng do tập thể dục không đáp ứng với thuốc hít,henphequan.txt
Liệu pháp sinh học,Treatment,C0005527,,TREATS,Hen suyễn,Disease,C0004096,,0.8,1,2,ví dụ: kê đơn roflimulast/azithromycin cho bệnh nhân có chẩn đoán bằng liệu pháp sinh học điều trị hen suyễn hoặc T2 ở bệnh nhân có chẩn đoán mắc COPD.,henphequan.txt
Lưu lượng đỉnh (PEF),Test,C1518922,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.9,1,2,Các phép đo lưu lượng đỉnh (PEF) với máy đo lưu lượng cầm tay không tốn kém được khuyến cáo để theo dõi mức độ nghiêm trọng của bệnh và hướng dẫn điều trị.,henphequan.txt
Lưu lượng đỉnh (PEF),Test,C1518922,,DIAGNOSES,Đợt cấp hen suyễn,DiseaseSubtype,C0340066,,0.9,1,2,đặc biệt là để quản lý các đợt cấp dựa trên lưu lượng đỉnh cá nhân tốt nhất của bệnh nhân,henphequan.txt
Lưu lượng đỉnh cá nhân tốt nhất,Test,C4285560,,DIAGNOSES,Đợt cấp hen suyễn,DiseaseSubtype,C0340066,,0.9,1,2,đặc biệt là để quản lý các đợt cấp dựa trên lưu lượng đỉnh cá nhân tốt nhất của bệnh nhân,henphequan.txt
Mức FeNO > 50 ppb,Measurement,,Thông số: FeNO; Giá trị: >50 ppb,DEFINES_THRESHOLD_FOR,Hen suyễn,Disease,C0004096,,0.99,2,2,"Mức FeNO > 50 ppb phù hợp với tình trạng viêm đường hô hấp do dị ứng, hỗ trợ chẩn đoán hen suyễn.",henphequan.txt
NSAID,DrugClass,C0003211,,TREATS,Hen nhạy cảm aspirin,DiseaseSubtype,C3853540,,0.99,2,2,Việc điều trị đầu tiên cho hen nhạy cảm aspirin là tránh aspirin và NSAID khác.,henphequan.txt
Nghiệm pháp giãn phế quản,Test,,,DIAGNOSES,Rối loạn thông khí tắc nghẽn,Disease,C0746984,,0.99,2,2,"xác định mức độ hồi phục của rối loạn thông khí tắc nghẽn (ví dụ, bằng cách dùng thử corticosteroid hít trong 2 tới 3 tuần hoặc thử nghiệm chức năng hô hấp với nghiệm pháp giãn phế quản).",henphequan.txt
Nghiệm pháp kích thích methacholine,Test,C3174375,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.99,2,2,"Nếu nghi ngờ hen, sắp xếp kiểm tra chức năng hô hấp, với nghiệm pháp kích thích bằng methacholine nếu cần.",henphequan.txt
Nghiệm pháp kích thích phế quản,Test,C0006265,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.95,1,2,"Nghiệm pháp kích thích, trong đó metacholine dạng hít (hoặc các thuốc thay thế như histamin hít, adenosine hoặc bradykinin, hoặc nghiệm pháp tập gắng sức) được dùng để gây co thắt phế quản, được chỉ định cho những bệnh nhân bị nghi ngờ mắc bệnh hen suyễn có kết quả đo chức năng hô hấp và biểu đồ lưu lượng thể tích bình thường và cho bệnh nhân nghi ngờ bị hen suyễn thể ho, nếu không có chống chỉ định.",henphequan.txt
Ngưng thở khi ngủ do tắc nghẽn,Cause,C0520679,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,"Trước khi liệu pháp được tăng cường, việc tuân thủ, tiếp xúc với các yếu tố môi trường (ví dụ: tiếp xúc với chất kích thích) và sự hiện diện của các bệnh kèm theo (ví dụ: béo phì, viêm mũi dị ứng, bệnh trào ngược dạ dày thực quản, bệnh phổi tắc nghẽn mạn tính, ngưng thở khi ngủ do tắc nghẽn, rối loạn chức năng dây thanh âm, sử dụng cocaine dạng hít).",henphequan.txt
Ngưỡng biến thiên PEF trong ngày: > 20%,Measurement,,Thông số: Biến thiên PEF trong ngày; Giá trị: >20 %,DEFINES_THRESHOLD_FOR,Không ổn định đường thở,DiseaseSubtype,,,0.95,1,2,Sự biến thiên trong ngày > 20% cho thấy sự không ổn định đường thở,henphequan.txt
"Ngưỡng tăng huyết áp nặng: HA tâm thu > 200 mmHg, HA tâm trương > 100 mmHg",Measurement,,Thông số: Huyết áp; Huyết áp 200/100,DEFINES_THRESHOLD_FOR,Tăng huyết áp nặng,DiseaseSubtype,C5395247,,0.99,1,2,tăng huyết áp nặng (HA tâm thu > 200 mm Hg; HA tâm trương > 100 mm Hg).,henphequan.txt
Nhiễm trùng đường hô hấp trên,Disease,C0041912,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.9,1,2,"Ở trẻ lớn hơn và người lớn, nhiễm trùng đường hô hấp trên (đặc biệt với rhinovirus) và viêm phổi là các yếu tố gây khởi phát phổ biến.",henphequan.txt
Nhiễm trùng đường hô hấp trên do virus,RiskFactor,C0339916,,INCREASES_RISK_OF,Bệnh hen do tập luyện,Disease,C0004099,,0.9,1,2,Hạn chế tiếp xúc với người có nhiễm trùng đường hô hấp trên do virus cũng rất quan trọng.,henphequan.txt
Nhiễm trùng đường hô hấp trên do virus,RiskFactor,C0339916,,INCREASES_RISK_OF,Hen do gắng sức,DiseaseSubtype,C0004099,,0.9,1,2,Hạn chế tiếp xúc với người có nhiễm trùng đường hô hấp trên do virus cũng rất quan trọng.,henphequan.txt
Nhân tố môi trường,Cause,C0686732,,CAUSES,Hen suyễn,Disease,C0004096,,0.99,2,2,Nhân tố môi trường là nguyên nhân của hen có thể bao gồm những yếu tố sau:,henphequan.txt
Nhạy cảm với bọ ve trong nhà,RiskFactor,,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,"Giới nữ, hút thuốc, tuổi dậy thì sớm, nhạy cảm với bọ ve trong nhà là những yếu tố nguy cơ cho hen kéo dài và tái phát.",henphequan.txt
Nitơ oxit,Cause,C0028167,,CAUSES,Hen kích ứng,Disease,,,0.9,1,2,"Hen kích ứng đề cập đến một phản ứng tương tự, dai dẳng giống như hen sau khi tiếp xúc nhiều lần hoặc mạn tính với các chất kích thích tương tự.",henphequan.txt
Oxit nitric thở ra (FeNO),Mechanism,C5445160,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.99,4,2,Phép đo nitric oxide theo phân đoạn thở ra đã được đề xuất như một phương pháp hỗ trợ trong việc đánh giá mức độ kiểm soát hen suyễn,henphequan.txt
Oxit nitric thở ra (FeNO),Mechanism,C5445160,,UNDERLIES,Viêm do dị ứng (T2),DiseaseSubtype,,,0.99,2,2,"T2, hoặc viêm do dị ứng, thường được đặc trưng bởi tăng oxit nitric thở ra (FeNO)",henphequan.txt
Phân loại mức độ nghiêm trọng của bệnh hen suyễn,Guideline,,,CLASSIFIES,Mức độ nặng của bệnh,DiseaseSubtype,C3494263,,0.99,2,2,"Mức độ nặng là cường độ thực chất của quá trình bệnh (nghĩa là xấu đến mức nào, xem bảng Phân loại mức độ nghiêm trọng của bệnh hen suyễn).",henphequan.txt
Prostaglandin,Mechanism,C0033554,,UNDERLIES,Co mạch phổi bù trừ,Mechanism,,,0.9,1,2,các cơ chế bù trừ này lại thất bại trong đợt cấp của hen do tác dụng giãn mạch của prostaglandin,henphequan.txt
RADS,Disease,C1299633,,HAS_SIGN,Bệnh phổi tắc nghẽn mạn tính,Disease,C0024117,,0.95,1,2,"RADS và hen kích ứng mạn tính có nhiều điểm tương đồng về lâm sàng với hen (ví dụ: thở khò khè, khó thở, ho, có hạn chế luồng khí, tăng đáp ứng phế quản)",henphequan.txt
RADS,Disease,C1299633,,HAS_SIGN,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.95,1,2,"RADS và hen kích ứng mạn tính có nhiều điểm tương đồng về lâm sàng với hen (ví dụ: thở khò khè, khó thở, ho, có hạn chế luồng khí, tăng đáp ứng phế quản)",henphequan.txt
RADS,Disease,C1299633,,HAS_SIGN,Hạn chế luồng khí,Sign,C0024117,,0.95,1,2,"RADS và hen kích ứng mạn tính có nhiều điểm tương đồng về lâm sàng với hen (ví dụ: thở khò khè, khó thở, ho, có hạn chế luồng khí, tăng đáp ứng phế quản)",henphequan.txt
RADS,Disease,C1299633,,HAS_SYMPTOM,Ho,Symptom,C0010200,,0.95,1,2,"RADS và hen kích ứng mạn tính có nhiều điểm tương đồng về lâm sàng với hen (ví dụ: thở khò khè, khó thở, ho, có hạn chế luồng khí, tăng đáp ứng phế quản)",henphequan.txt
RADS,Disease,C1299633,,HAS_SYMPTOM,Khó thở,Symptom,C0013404,,0.95,1,2,"RADS và hen kích ứng mạn tính có nhiều điểm tương đồng về lâm sàng với hen (ví dụ: thở khò khè, khó thở, ho, có hạn chế luồng khí, tăng đáp ứng phế quản)",henphequan.txt
RAST,Test,C0034554,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.9,1,2,Test da và đo IgE dị nguyên đặc hiệu thông qua kiểm tra chất hấp thụ radio (RAST) có thể xác định được các tác nhân gây dị ứng cụ thể.,henphequan.txt
Roflumilast,Drug,C0965618,,TREATS,Bệnh phổi tắc nghẽn mạn tính,Disease,C0024117,,0.8,1,2,ví dụ: kê đơn roflimulast/azithromycin cho bệnh nhân có chẩn đoán bằng liệu pháp sinh học điều trị hen suyễn hoặc T2 ở bệnh nhân có chẩn đoán mắc COPD.,henphequan.txt
Roflumilast,Drug,C0965618,,TREATS,Chồng chéo Hen suyễn-COPD,Disease,C4038730,,0.85,1,2,ACO đại diện cho một nhóm nhỏ bệnh nhân hen suyễn (từ 15 đến 35%) và COPD (từ 10 đến 40%) có thể đáp ứng với các loại thuốc không thường được chỉ định cho tình trạng rối loạn tương ứng với chẩn đoán chính của bệnh nhân (ví dụ: kê đơn roflimulast/azithromycin,henphequan.txt
Roflumilast,Drug,C0965618,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.8,1,2,ví dụ: kê đơn roflimulast/azithromycin cho bệnh nhân có chẩn đoán bằng liệu pháp sinh học điều trị hen suyễn hoặc T2 ở bệnh nhân có chẩn đoán mắc COPD.,henphequan.txt
Roflumilast,Drug,C0965618,,TREATS,Hạn chế luồng khí,Sign,C0024117,,0.8,1,2,ví dụ: kê đơn roflimulast/azithromycin cho bệnh nhân có chẩn đoán bằng liệu pháp sinh học điều trị hen suyễn hoặc T2 ở bệnh nhân có chẩn đoán mắc COPD.,henphequan.txt
Rối loạn chức năng dây thanh âm,Disease,C0859897,,CAUSES,Hen suyễn,Disease,C0004096,,0.98,2,2,"rối loạn chức năng dây thanh âm, một nguyên nhân phổ biến gây tắc nghẽn đường hô hấp trên biểu hiện giống như bệnh hen.",henphequan.txt
Rối loạn chức năng dây thanh âm,Disease,C0859897,,CAUSES,Tắc nghẽn đường hô hấp trên,DiseaseSubtype,C0340101,,0.99,2,2,"rối loạn chức năng dây thanh âm, một nguyên nhân phổ biến gây tắc nghẽn đường hô hấp trên",henphequan.txt
Sulfite,RiskFactor,C0038750,,INCREASES_RISK_OF,Bệnh hen do tập luyện,Disease,C0004099,,0.85,1,2,Các bệnh nhân nhạy cảm với sulfite nên tránh đồ có chứa sulfite,henphequan.txt
Sulfite,RiskFactor,C0038750,,INCREASES_RISK_OF,Hen do gắng sức,DiseaseSubtype,C0004099,,0.85,1,2,Các bệnh nhân nhạy cảm với sulfite nên tránh đồ có chứa sulfite,henphequan.txt
Suy giảm chức năng hô hấp,Disease,C0035229,,HAS_SYMPTOM,Triệu chứng mạn tính,Symptom,C4699979,,0.9,1,2,"giảm thiểu sự suy giảm chức năng hô hấp và các nguy cơ, bao gồm ngăn ngừa các đợt cấp và giảm thiểu các triệu chứng mạn tính",henphequan.txt
Suy giảm chức năng hô hấp,Disease,C0035229,,LEADS_TO,Đợt cấp,Complication,C2919376,,0.9,1,2,"Mục tiêu điều trị là giảm thiểu sự suy giảm chức năng hô hấp và các nguy cơ, bao gồm ngăn ngừa các đợt cấp",henphequan.txt
Suy giảm chức năng hô hấp,Disease,C0035229,,LEADS_TO,Đợt cấp tính,DiseaseSubtype,C2919376,,0.9,1,2,"Mục tiêu điều trị là giảm thiểu sự suy giảm chức năng hô hấp và các nguy cơ, bao gồm ngăn ngừa các đợt cấp",henphequan.txt
Sử dụng cocaine dạng hít,RiskFactor,,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,"Trước khi liệu pháp được tăng cường, việc tuân thủ, tiếp xúc với các yếu tố môi trường (ví dụ: tiếp xúc với chất kích thích) và sự hiện diện của các bệnh kèm theo (ví dụ: béo phì, viêm mũi dị ứng, bệnh trào ngược dạ dày thực quản, bệnh phổi tắc nghẽn mạn tính, ngưng thở khi ngủ do tắc nghẽn, rối loạn chức năng dây thanh âm, sử dụng cocaine dạng hít).",henphequan.txt
Sự cải thiện FEV1 > 12% hoặc tăng >= 10% so với FEV1 dự đoán,Measurement,,Thông số: Cải thiện FEV1; Giá trị: > hoặc >=12% hoặc 10% %,DEFINES_THRESHOLD_FOR,Hen suyễn,Disease,C0004096,,0.99,2,2,Sự cải thiện FEV1 > 12% hoặc tăng >= 10% so với FEV1 dự đoán sau dùng thuốc giãn phế quản thể hiện rối loạn thông khí tắc nghẽn có hồi phục,henphequan.txt
T hỗ trợ loại 1 (TH1),Mechanism,C0242632,,UNDERLIES,Tế bào Th2,Mechanism,C0242633,,0.85,1,2,"Sự phơi nhiễm trong thời thơ ấu với vi khuẩn, virus, nội độc tố có thể chuyển cơ thể sang sự phản ứng với T hỗ trợ loại 1 (TH1), ngăn chặn tế bào Th2",henphequan.txt
Test da,Test,C0037296,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.99,2,2,Test da và đo IgE dị nguyên đặc hiệu thông qua kiểm tra chất hấp thụ radio (RAST) có thể xác định được các tác nhân gây dị ứng cụ thể.,henphequan.txt
Thiếu oxy vùng,Mechanism,,,PART_OF_MECHANISM,Co mạch phổi bù trừ,Mechanism,,,0.985,2,2,tình trạng thiếu oxy vùng và tăng carbonic máu sẽ kích thích sự co mạch phổi bù trừ,henphequan.txt
Thuốc chẹn beta không chọn lọc,DrugClass,,,CONTRAINDICATED_IN,Hen suyễn,Disease,C0004096,,0.99,2,2,Hen suyễn là một chống chỉ định đối với việc sử dụng các thuốc chẹn beta không chọn lọc,henphequan.txt
Thuốc chống viêm,DrugClass,C0003209,,TREATS,Hen suyễn,Disease,C0004096,,0.99,2,2,Các nghiên cứu thực nghiệm về thuốc giãn phế quản và thuốc chống viêm có thể hữu ích cho cả hai.,henphequan.txt
Thuốc cường beta-2,DrugClass,C2936789,,TREATS,Hen suyễn,Disease,C0004096,,0.99,2,2,"Điều trị liên quan đến kiểm soát các yếu tố khởi phát và điều trị bằng thuốc, thường dùng nhất là thuốc cường beta-2 và corticosteroid dạng hít.",henphequan.txt
Thuốc cường beta-2 tác dụng ngắn,DrugClass,,,TREATS,Bệnh hen do tập luyện,Disease,C0004099,,0.99,2,2,Hen do gắng sức thường có thể được ngăn ngừa bằng dùng thuốc cường beta-2 tác dụng ngắn dạng hít dự phòng,henphequan.txt
Thuốc cường beta-2 tác dụng ngắn,DrugClass,,,TREATS,Hen do gắng sức,DiseaseSubtype,C0004099,,0.99,2,2,Hen do gắng sức thường có thể được ngăn ngừa bằng dùng thuốc cường beta-2 tác dụng ngắn dạng hít dự phòng,henphequan.txt
Thuốc giãn phế quản,DrugClass,C0006280,,TREATS,Hen kích ứng,Disease,,,0.95,1,2,"RADS và hen kích ứng mạn tính có nhiều điểm tương đồng về lâm sàng với hen (ví dụ: thở khò khè, khó thở, ho, có hạn chế luồng khí, tăng đáp ứng phế quản) và đáp ứng đáng kể với thuốc giãn phế quản và thường là corticosteroid.",henphequan.txt
Thuốc giãn phế quản,DrugClass,C0006280,,TREATS,Hen suyễn,Disease,C0004096,,0.99,4,2,Các nhóm thuốc chính thường được sử dụng trong điều trị hen suyễn và cơn hen kịch phát bao gồm Thuốc giãn phế quản,henphequan.txt
Thuốc giãn phế quản,DrugClass,C0006280,,TREATS,RADS,Disease,C1299633,,0.99,2,2,"RADS và hen kích ứng mạn tính có nhiều điểm tương đồng về lâm sàng với hen (ví dụ: thở khò khè, khó thở, ho, có hạn chế luồng khí, tăng đáp ứng phế quản) và đáp ứng đáng kể với thuốc giãn phế quản và thường là corticosteroid.",henphequan.txt
Thuốc giãn phế quản,DrugClass,C0006280,,TREATS,Đợt cấp hen suyễn,DiseaseSubtype,C0340066,,0.99,2,2,Các nhóm thuốc chính thường được sử dụng trong điều trị hen suyễn và cơn hen kịch phát bao gồm Thuốc giãn phế quản,henphequan.txt
Thuốc giãn phế quản dạng hít,DrugClass,C0578554,,TREATS,Đợt cấp hen suyễn,DiseaseSubtype,C0340066,,0.99,2,2,Điều trị bao gồm Thuốc giãn phế quản dạng hít (thuốc chủ vận beta và thuốc kháng cholinergic),henphequan.txt
Thuốc giãn phế quản tác dụng dài,DrugClass,,,TREATS,Hen suyễn,Disease,C0004096,,0.99,2,2,"Kiểm soát bệnh hen mạn tính với các thuốc điều chỉnh phản ứng dị ứng và miễn dịch - thường là corticosteroid hít - với các thuốc khác (ví dụ thuốc giãn phế quản tác dụng dài, thuốc ổn định tế bào mast, thuốc ức chế leukotriene) được thêm vào dựa trên mức độ hen.",henphequan.txt
Thuốc giãn phế quản tác dụng ngắn,DrugClass,,,TREATS,Bệnh hen do tập luyện,Disease,C0004099,,0.99,2,2,"Thay vào đó, một thuốc giãn phế quản tác dụng ngắn được dự phòng trước khi tập thể dục và khi cần thiết trong hoặc sau khi tập thể dục",henphequan.txt
Thuốc giãn phế quản tác dụng ngắn,DrugClass,,,TREATS,Hen do gắng sức,DiseaseSubtype,C0004099,,0.99,2,2,"Thay vào đó, một thuốc giãn phế quản tác dụng ngắn được dự phòng trước khi tập thể dục và khi cần thiết trong hoặc sau khi tập thể dục",henphequan.txt
Thuốc tác dụng kéo dài,DrugClass,C1135768,,TREATS,Hen suyễn,Disease,C0004096,,0.9775,2,2,"Thuốc tác dụng kéo dài ngăn ngừa các vấn đề (như sự bất tiện, lúng túng) khi phải dùng thuốc ở trường.",henphequan.txt
Thuốc điều biến leukotriene,DrugClass,,,TREATS,Hen nhạy cảm aspirin,DiseaseSubtype,C3853540,,0.9775,2,2,Thuốc điều biến leukotriene có thể làm chậm phản ứng đối với NSAID.,henphequan.txt
Thuốc đối kháng muscarinic tác dụng kéo dài,DrugClass,,,CONTRAINDICATED_IN,Hen suyễn,Disease,C0004096,,0.99,2,2,"Trẻ em > 5 tuổi bị hen suyễn có thể được điều trị tương tự như người lớn, ngoại trừ việc không khuyến nghị dùng thuốc đối kháng muscarinic tác dụng kéo dài.",henphequan.txt
Thuốc ổn định tế bào mast,DrugClass,C1268905,,TREATS,Bệnh hen do tập luyện,Disease,C0004099,,0.99,2,2,Hen do gắng sức thường có thể được ngăn ngừa bằng dùng thuốc cường beta-2 tác dụng ngắn dạng hít dự phòng hoặc thuốc ổn định tế bào mast trước khi bắt đầu tập thể dục.,henphequan.txt
Thuốc ổn định tế bào mast,DrugClass,C1268905,,TREATS,Hen do gắng sức,DiseaseSubtype,C0004099,,0.99,2,2,Hen do gắng sức thường có thể được ngăn ngừa bằng dùng thuốc cường beta-2 tác dụng ngắn dạng hít dự phòng hoặc thuốc ổn định tế bào mast trước khi bắt đầu tập thể dục.,henphequan.txt
Thuốc ổn định tế bào mast,DrugClass,C1268905,,TREATS,Hen suyễn,Disease,C0004096,,0.99,2,2,"Kiểm soát bệnh hen mạn tính với các thuốc điều chỉnh phản ứng dị ứng và miễn dịch - thường là corticosteroid hít - với các thuốc khác (ví dụ thuốc giãn phế quản tác dụng dài, thuốc ổn định tế bào mast, thuốc ức chế leukotriene) được thêm vào dựa trên mức độ hen.",henphequan.txt
Thuốc ức chế bơm proton,DrugClass,C0358591,,TREATS,Bệnh trào ngược dạ dày thực quản (GERD),Disease,C0017168,,0.9,1,2,"điều trị GERD không có triệu chứng (ví dụ, với thuốc ức chế bơm proton)",henphequan.txt
Thuốc ức chế leukotriene,DrugClass,C0595726,,TREATS,Hen suyễn,Disease,C0004096,,0.99,2,2,"Trẻ nhỏ và trẻ em < 5 tuổi cần điều trị > 2 lần/tuần nên được dùng thuốc chống viêm hàng ngày với corticosteroid dạng hít (ưu tiên), thuốc đối kháng thụ thể leukotriene, hoặc cromolyn.",henphequan.txt
Thời gian khởi phát RADS: vài phút đến vài giờ,Measurement,,Thông số: Thời gian khởi phát; max_value: 24,DEFINES_THRESHOLD_FOR,RADS,Disease,C1299633,,0.95,1,2,"Hội chứng rối loạn chức năng đường thở phản ứng (RADS) là sự khởi phát nhanh chóng (vài phút đến vài giờ, nhưng không phải > 24 giờ) của một hội chứng giống hen suyễn",henphequan.txt
"Thời gian khởi phát RADS: vài phút đến vài giờ, không quá 24 giờ",Measurement,,Thông số: Thời gian khởi phát; max_value: 24,DEFINES_THRESHOLD_FOR,RADS,Disease,C1299633,,0.9,1,2,"Hội chứng rối loạn chức năng đường thở phản ứng (RADS) là sự khởi phát nhanh chóng (vài phút đến vài giờ, nhưng không phải > 24 giờ) của một hội chứng giống hen suyễn",henphequan.txt
Thời gian kiểm soát hen suyễn tốt: >= 3 tháng,Measurement,,Thông số: Thời gian kiểm soát hen suyễn tốt; Giá trị: >=3 tháng; min_value: 3,DEFINES_THRESHOLD_FOR,Hen suyễn,Disease,C0004096,,0.95,1,2,"Một khi hen suyễn đã được kiểm soát tốt trong ít nhất 3 tháng, thuốc điều trị có thể giảm đến mức tối thiểu duy trì sự kiểm soát tốt (xuống bậc).",henphequan.txt
Tiêu chí lâm sàng,Test,C5549662,,DIAGNOSES,Đợt cấp hen,Complication,C0340061,,0.99,2,2,Bệnh nhân hen có đợt cấp được đánh giá dựa trên các tiêu chí lâm sàng,henphequan.txt
Tiêu chí lâm sàng,Test,C5549662,,DIAGNOSES,Đợt cấp hen phế quản,DiseaseSubtype,C0340061,,0.99,2,2,Bệnh nhân hen có đợt cấp được đánh giá dựa trên các tiêu chí lâm sàng,henphequan.txt
Tiếp xúc với chất kích thích,RiskFactor,C5768267,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,tiếp xúc với các yếu tố môi trường (ví dụ: tiếp xúc với chất kích thích),henphequan.txt
Tiền sử,Test,C0262926,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.99,2,2,"Việc chẩn đoán được dựa trên tiền sử, khám lâm sàng và đo chức năng hô hấp.",henphequan.txt
Tiền sử nhập viện do đợt cấp,RiskFactor,,,INCREASES_RISK_OF,Tử vong,Complication,C1306577,,0.99,1,2,"Các yếu tố nguy cơ tử vong bao gồm việc tăng nhu cầu sử dụng corticosteroid đường uống trước khi nhập viện, các đợt nhập viện trước đây do đợt cấp và giá trị lưu lượng đỉnh thở ra khi nhập viện thấp hơn.",henphequan.txt
Tuổi dậy thì sớm,RiskFactor,C0034013,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,"Giới nữ, hút thuốc, tuổi dậy thì sớm, nhạy cảm với bọ ve trong nhà là những yếu tố nguy cơ cho hen kéo dài và tái phát.",henphequan.txt
Tuổi mẹ khi sinh quá trẻ,RiskFactor,,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.9,1,2,"Hen suyễn cũng liên quan đến các yếu tố chu sinh, chẳng hạn như bà mẹ sinh con khi còn quá trẻ",henphequan.txt
Tăng bạch cầu ái toan,Mechanism,C0014457,,UNDERLIES,Chồng chéo Hen suyễn-COPD,Disease,C4038730,,0.9,1,2,"các đặc điểm của hen suyễn truyền thống, bao gồm tăng bạch cầu ái toan trong máu hoặc trong đờm và tắc nghẽn dòng khí có thể đảo ngược.",henphequan.txt
Tăng carbon dioxide (PCO2) >= 40 mmHg,Measurement,,Thông số: PCO2 máu; Giá trị: >=40 mmHg,DEFINES_THRESHOLD_FOR,Hen suyễn,Disease,C0004096,,0.85,1,2,"Do đó, tăng carbon dioxide có thể xảy ra khi PCO2 đạt tới 40 mmHg.",henphequan.txt
Tăng nhu cầu sử dụng corticosteroid đường uống,RiskFactor,,,INCREASES_RISK_OF,Tử vong,Complication,C1306577,,0.99,1,2,Các yếu tố nguy cơ tử vong bao gồm việc tăng nhu cầu sử dụng corticosteroid đường uống trước khi nhập viện,henphequan.txt
Tăng nhu cầu sử dụng corticosteroid đường uống trước khi nhập viện,RiskFactor,,,INCREASES_RISK_OF,Tử vong,Complication,C1306577,,0.99,1,2,Các yếu tố nguy cơ tử vong bao gồm việc tăng nhu cầu sử dụng corticosteroid đường uống trước khi nhập viện,henphequan.txt
Tăng đáp ứng phế quản,Mechanism,C0085129,,UNDERLIES,RADS,Disease,C1299633,,0.9,1,2,"RADS và hen kích ứng mạn tính có nhiều điểm tương đồng về lâm sàng với hen (ví dụ: thở khò khè, khó thở, ho, có hạn chế luồng khí, tăng đáp ứng phế quản)",henphequan.txt
Tập thể dục,Treatment,C0015259,,INCREASES_RISK_OF,Bệnh hen do tập luyện,Disease,C0004099,,0.99,2,2,Hen do gắng sức thường có thể được ngăn ngừa bằng dùng thuốc cường beta-2 tác dụng ngắn dạng hít dự phòng hoặc thuốc ổn định tế bào mast trước khi bắt đầu tập thể dục.,henphequan.txt
Tập thể dục,Treatment,C0015259,,INCREASES_RISK_OF,Hen do gắng sức,DiseaseSubtype,C0004099,,0.99,2,2,Hen do gắng sức thường có thể được ngăn ngừa bằng dùng thuốc cường beta-2 tác dụng ngắn dạng hít dự phòng hoặc thuốc ổn định tế bào mast trước khi bắt đầu tập thể dục.,henphequan.txt
Tập thể dục,Treatment,C0015259,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,Tập thể dục có thể là một yếu tố khởi phát,henphequan.txt
